811718.3427,107391.302,NaN,NaN,15.2,-76.79366213,34.69784042
811718.3539,107391.2027,NaN,NaN,15.3,-76.79366203,34.69783952
811718.3651,107391.1033,NaN,NaN,15.4,-76.79366194,34.69783863
811718.3763,107391.0039,NaN,NaN,15.5,-76.79366184,34.69783773
811718.3875,107390.9046,NaN,NaN,15.6,-76.79366174,34.69783683
811718.3987,107390.8052,NaN,NaN,15.7,-76.79366164,34.69783593
811718.4098,107390.7058,NaN,NaN,15.8,-76.79366154,34.69783503
811718.421,107390.6064,NaN,NaN,15.9,-76.79366145,34.69783414
811718.4322,107390.5071,NaN,NaN,16,-76.79366135,34.69783324
811718.4434,107390.4077,NaN,NaN,16.1,-76.79366125,34.69783234
811718.4546,107390.3083,NaN,NaN,16.2,-76.79366115,34.69783144
811718.4658,107390.2089,NaN,NaN,16.3,-76.79366106,34.69783054
811718.4769,107390.1096,NaN,NaN,16.4,-76.79366096,34.69782965
811718.4881,107390.0102,NaN,NaN,16.5,-76.79366086,34.69782875
811718.4993,107389.9108,NaN,NaN,16.6,-76.79366076,34.69782785
811718.5105,107389.8115,NaN,NaN,16.7,-76.79366066,34.69782695
811718.5217,107389.7121,NaN,NaN,16.8,-76.79366057,34.69782606
811718.5329,107389.6127,NaN,NaN,16.9,-76.79366047,34.69782516
811718.544,107389.5133,NaN,NaN,17,-76.79366037,34.69782426
811718.5552,107389.414,NaN,NaN,17.1,-76.79366027,34.69782336
811718.5664,107389.3146,NaN,NaN,17.2,-76.79366017,34.69782246
811718.5776,107389.2152,NaN,NaN,17.3,-76.79366008,34.69782157
811718.5888,107389.1158,NaN,NaN,17.4,-76.79365998,34.69782067
811718.6,107389.0165,NaN,NaN,17.5,-76.79365988,34.69781977
811718.6112,107388.9171,NaN,NaN,17.6,-76.79365978,34.69781887
811718.6223,107388.8177,NaN,NaN,17.7,-76.79365968,34.69781797
811718.6335,107388.7184,NaN,NaN,17.8,-76.79365959,34.69781708
811718.6447,107388.619,NaN,NaN,17.9,-76.79365949,34.69781618
811718.6559,107388.5196,NaN,NaN,18,-76.79365939,34.69781528
811718.6671,107388.4202,NaN,NaN,18.1,-76.79365929,34.69781438
811718.6783,107388.3209,NaN,NaN,18.2,-76.79365919,34.69781348
811718.6894,107388.2215,NaN,NaN,18.3,-76.7936591,34.69781259
811718.7006,107388.1221,NaN,NaN,18.4,-76.793659,34.69781169
811718.7118,107388.0227,NaN,NaN,18.5,-76.7936589,34.69781079
811718.723,107387.9234,NaN,NaN,18.6,-76.7936588,34.69780989
811718.7342,107387.824,NaN,NaN,18.7,-76.7936587,34.697809
811718.7454,107387.7246,NaN,NaN,18.8,-76.79365861,34.6978081
811718.7566,107387.6253,NaN,NaN,18.9,-76.79365851,34.6978072
811718.7677,107387.5259,NaN,NaN,19,-76.79365841,34.6978063
811718.7789,107387.4265,NaN,NaN,19.1,-76.79365831,34.6978054
811718.7901,107387.3271,NaN,NaN,19.2,-76.79365821,34.69780451
811718.8013,107387.2278,NaN,NaN,19.3,-76.79365812,34.69780361
811718.8125,107387.1284,NaN,NaN,19.4,-76.79365802,34.69780271
811718.8237,107387.029,NaN,NaN,19.5,-76.79365792,34.69780181
811718.8348,107386.9297,NaN,NaN,19.6,-76.79365782,34.69780091
811718.846,107386.8303,NaN,NaN,19.7,-76.79365773,34.69780002
811718.8572,107386.7309,NaN,NaN,19.8,-76.79365763,34.69779912
811718.8684,107386.6315,NaN,NaN,19.9,-76.79365753,34.69779822
811718.8796,107386.5322,NaN,NaN,20,-76.79365743,34.69779732
811718.8908,107386.4328,NaN,NaN,20.1,-76.79365733,34.69779643
811718.9019,107386.3334,NaN,NaN,20.2,-76.79365724,34.69779553
811718.9131,107386.234,NaN,NaN,20.3,-76.79365714,34.69779463
811718.9243,107386.1347,NaN,NaN,20.4,-76.79365704,34.69779373
811718.9355,107386.0353,NaN,NaN,20.5,-76.79365694,34.69779283
811718.9467,107385.9359,NaN,NaN,20.6,-76.79365684,34.69779194
811718.9579,107385.8366,NaN,NaN,20.7,-76.79365675,34.69779104
811718.9691,107385.7372,NaN,NaN,20.8,-76.79365665,34.69779014
811718.9802,107385.6378,NaN,NaN,20.9,-76.79365655,34.69778924
811718.9914,107385.5384,NaN,NaN,21,-76.79365645,34.69778834
811719.0026,107385.4391,NaN,NaN,21.1,-76.79365635,34.69778745
811719.0138,107385.3397,NaN,NaN,21.2,-76.79365626,34.69778655
811719.025,107385.2403,NaN,NaN,21.3,-76.79365616,34.69778565
811719.0362,107385.1409,NaN,NaN,21.4,-76.79365606,34.69778475
811719.0473,107385.0416,NaN,NaN,21.5,-76.79365596,34.69778386
811719.0585,107384.9422,NaN,NaN,21.6,-76.79365586,34.69778296
811719.0697,107384.8428,NaN,NaN,21.7,-76.79365577,34.69778206
811719.0809,107384.7435,NaN,NaN,21.8,-76.79365567,34.69778116
811719.0921,107384.6441,NaN,NaN,21.9,-76.79365557,34.69778026
811719.1033,107384.5447,NaN,NaN,22,-76.79365547,34.69777937
811719.1144,107384.4453,NaN,NaN,22.1,-76.79365537,34.69777847
811719.1256,107384.346,NaN,NaN,22.2,-76.79365528,34.69777757
811719.1368,107384.2466,NaN,NaN,22.3,-76.79365518,34.69777667
811719.148,107384.1472,NaN,NaN,22.4,-76.79365508,34.69777577
811719.1592,107384.0478,NaN,NaN,22.5,-76.79365498,34.69777488
811719.1704,107383.9485,NaN,NaN,22.6,-76.79365488,34.69777398
811719.1816,107383.8491,NaN,NaN,22.7,-76.79365479,34.69777308
811719.1927,107383.7497,NaN,NaN,22.8,-76.79365469,34.69777218
811719.2039,107383.6504,NaN,NaN,22.9,-76.79365459,34.69777129
811719.2151,107383.551,NaN,NaN,23,-76.79365449,34.69777039
811719.2263,107383.4516,NaN,NaN,23.1,-76.7936544,34.69776949
811719.2375,107383.3522,NaN,NaN,23.2,-76.7936543,34.69776859
811719.2487,107383.2529,NaN,NaN,23.3,-76.7936542,34.69776769
811719.2598,107383.1535,NaN,NaN,23.4,-76.7936541,34.6977668
811719.271,107383.0541,NaN,NaN,23.5,-76.793654,34.6977659
811719.2822,107382.9547,NaN,NaN,23.6,-76.79365391,34.697765
811719.2934,107382.8554,NaN,NaN,23.7,-76.79365381,34.6977641
811719.3046,107382.756,NaN,NaN,23.8,-76.79365371,34.6977632
811719.3158,107382.6566,NaN,NaN,23.9,-76.79365361,34.69776231
811719.3269,107382.5573,NaN,NaN,24,-76.79365351,34.69776141
811719.3381,107382.4579,NaN,NaN,24.1,-76.79365342,34.69776051
811719.3493,107382.3585,NaN,NaN,24.2,-76.79365332,34.69775961
811719.3605,107382.2591,NaN,NaN,24.3,-76.79365322,34.69775872
811719.3717,107382.1598,NaN,NaN,24.4,-76.79365312,34.69775782
811719.3829,107382.0604,NaN,NaN,24.5,-76.79365302,34.69775692
811719.3941,107381.961,NaN,NaN,24.6,-76.79365293,34.69775602
811719.4052,107381.8616,NaN,NaN,24.7,-76.79365283,34.69775512
811719.4164,107381.7623,NaN,NaN,24.8,-76.79365273,34.69775423
811719.4276,107381.6629,NaN,NaN,24.9,-76.79365263,34.69775333
811719.4388,107381.5635,NaN,NaN,25,-76.79365253,34.69775243
811719.45,107381.4642,NaN,NaN,25.1,-76.79365244,34.69775153
