BSS,Beach BSS,Cb,Color,Dhigh Diff,Dune BSS,Growth Factor,Label,RMSE,Round,Run,Score,Sim,Unnamed: 18,bedfriccoef,beta,facAs,facSk,lsgrad,m,vegDensity,wetslp
-5.941074732000001,-3.712593483,1.044,white,-0.125959441,-8.169555982,389.2,Bad Result,,4,,0,53.0,,0.073,200,0.44,0.336,0.055,1.946,,0.43
-3.8971804710000004,-5.81614437,0.373,orange,1.2335571790000002,-1.978216573,35.2,Good Beach,,4,,2,54.0,,0.07200000000000001,200,0.252,0.317,0.055,0.17600000000000002,,0.5489999999999999
-4.510195941,-6.425467936,0.7190000000000001,white,0.8524574779999999,-2.5949239459999998,26.0,Bad Result,,4,,0,55.0,,0.065,200,0.358,0.325,0.055,0.13,,0.4970000000000001
-4.39900698,-6.150694079,0.7609999999999999,white,0.592357114,-2.64731988,118.2,Bad Result,,4,,0,56.0,,0.044000000000000004,200,0.205,0.495,0.055,0.591,,0.35
-4.071796043,-6.196331374,0.45799999999999996,orange,1.16405721,-1.9472607130000001,150.2,Good Beach,,4,,2,57.0,,0.077,200,0.34700000000000003,0.302,0.055,0.7509999999999999,,0.585
-5.372620332,-6.3304703479999995,1.159,white,0.158957436,-4.414770316,23.0,Bad Result,,4,,0,58.0,,0.078,200,0.281,0.327,0.055,0.115,,0.46399999999999997
-5.754855833,-6.3872924179999995,1.4780000000000002,white,-0.104743049,-5.122419249,168.2,Bad Result,,4,,0,59.0,,0.062,200,0.29,0.41,0.055,0.841,,0.5
-6.115006057,-3.71229765,1.0659999999999998,white,-0.078160808,-8.517714463999999,279.8,Bad Result,,4,,0,60.0,,0.047,200,0.253,0.23800000000000002,0.055,1.399,,0.6
-5.438832217000001,-6.79353004,0.93,white,0.406257108,-4.0841343939999994,15.0,Bad Result,,4,,0,61.0,,0.055,200,0.465,0.401,0.055,0.075,,0.35700000000000004
-5.801848012000001,-6.4196191989999996,1.476,white,-0.04794316,-5.184076825,185.4,Bad Result,,4,,0,62.0,,0.055,200,0.247,0.457,0.055,0.927,,0.493
-4.371468909,-6.286746377999999,0.757,lightgreen,0.8377575429999999,-2.456191439,78.0,Good Dune,,4,,1,63.0,,0.049,200,0.345,0.23600000000000002,0.055,0.39,,0.47700000000000004
-4.859627371,-6.419751381,0.958,white,0.570753053,-3.299503361,155.0,Bad Result,,4,,0,64.0,,0.051,200,0.276,0.287,0.055,0.775,,0.485
-6.629590072999999,-3.91405067,1.4769999999999999,white,-0.08485584,-9.345129476,330.2,Bad Result,,4,,0,65.0,,0.044000000000000004,200,0.419,0.303,0.055,1.651,,0.475
-6.514236573,-3.761884522,1.344,white,-0.047354982000000004,-9.266588622999999,362.8,Bad Result,,4,,0,66.0,,0.040999999999999995,200,0.445,0.278,0.055,1.814,,0.478
-4.0266488769999995,-5.848780442000001,0.607,lightgreen,0.955457166,-2.204517311,171.2,Good Dune,,4,,1,67.0,,0.044000000000000004,200,0.248,0.254,0.055,0.856,,0.4270000000000001
-5.666097477,-3.536705893,0.812,white,-0.07095818200000001,-7.79548906,240.2,Bad Result,,4,,0,68.0,,0.040999999999999995,200,0.409,0.41,0.055,1.2009999999999998,,0.4920000000000001
-4.779062295,-6.395333994,0.615,white,0.82565017,-3.162790597,29.4,Bad Result,,4,,0,69.0,,0.073,200,0.359,0.396,0.055,0.147,,0.42200000000000004
-6.416737197000001,-3.447462045,1.459,white,-0.042851731,-9.386012348,288.0,Bad Result,,4,,0,70.0,,0.064,200,0.359,0.298,0.055,1.44,,0.332
-5.552380917000001,-3.378714038,0.75,white,-0.073656604,-7.7260477960000005,312.0,Bad Result,,4,,0,71.0,,0.051,200,0.22699999999999998,0.28,0.055,1.56,,0.34600000000000003
-4.835694852,-6.580571826,0.885,white,0.784457162,-3.090817878,177.2,Bad Result,,4,,0,72.0,,0.078,200,0.337,0.46299999999999997,0.055,0.8859999999999999,,0.455
-6.471579877000001,-3.55006303,1.445,white,-0.068982081,-9.393096724,255.8,Bad Result,,4,,0,73.0,,0.067,200,0.272,0.40299999999999997,0.055,1.2790000000000001,,0.387
-4.6149065789999995,-3.332496425,0.28800000000000003,white,-0.00805001,-5.897316732999999,278.6,Bad Result,,4,,0,74.0,,0.07400000000000001,200,0.276,0.267,0.055,1.393,,0.5
-5.086454466,-5.962185142,1.215,white,0.245157197,-4.21072379,139.0,Bad Result,,4,,0,75.0,,0.055,200,0.40299999999999997,0.20199999999999999,0.055,0.695,,0.48100000000000004
-4.374652424,-3.244056009,0.201,white,0.17437787300000002,-5.50524884,366.6,Bad Result,,4,,0,76.0,,0.071,200,0.33899999999999997,0.327,0.055,1.8330000000000002,,0.43799999999999994
-5.522949592000001,-5.621837951,1.22,white,-0.08774285,-5.424061233,130.4,Bad Result,,4,,0,77.0,,0.069,200,0.341,0.21100000000000002,0.055,0.652,,0.353
-3.941591859,-5.831863511,0.39899999999999997,orange,1.06575723,-2.051320208,190.4,Good Beach,,4,,2,78.0,,0.07,200,0.302,0.382,0.055,0.9520000000000001,,0.358
-5.752086374,-5.705385291,1.393,white,-0.278343246,-5.798787456,98.6,Bad Result,,4,,0,79.0,,0.051,200,0.281,0.43,0.055,0.493,,0.35700000000000004
-5.077337913,-6.6811174620000005,0.9490000000000001,white,0.611357167,-3.4735583639999996,38.2,Bad Result,,4,,0,80.0,,0.066,200,0.405,0.364,0.055,0.191,,0.428
-5.70517187,-6.239891592,1.3780000000000001,darkgrey,-0.06874279700000001,-5.170452149,163.4,Fenced Dune,,5,,4,1.0,,0.043,200,0.275,0.433,0.055,0.8170000000000001,,0.508
-5.252153596,-6.742270266,0.9109999999999999,white,0.584857419,-3.762036925,57.2,Bad Result,,5,,0,2.0,,0.069,200,0.442,0.44299999999999995,0.055,0.28600000000000003,,0.389
-4.822800985,-6.418847324,0.831,darkgrey,0.7606572659999999,-3.2267546460000003,191.6,Fenced Dune,,5,,4,3.0,,0.067,200,0.41,0.278,0.055,0.958,,0.455
-5.642616605,-6.945147456,1.4469999999999998,darkgrey,0.18755717600000002,-4.3400857539999995,158.8,Fenced Dune,,5,,4,4.0,,0.068,200,0.381,0.257,0.055,0.794,,0.562
-5.6378538460000005,-6.63277409,1.185,white,0.123957112,-4.642933602,136.4,Bad Result,,5,,0,5.0,,0.045,200,0.39899999999999997,0.32799999999999996,0.055,0.682,,0.514
-3.3921506110000004,-5.627785337000001,0.24100000000000002,cornflowerblue,1.232857182,-1.156515885,141.8,Good Dune and Beach,,5,,3,6.0,,0.065,200,0.305,0.259,0.055,0.7090000000000001,,0.374
-4.30466856,-6.1795451539999995,0.612,white,1.000857308,-2.429791966,139.6,Bad Result,,5,,0,7.0,,0.051,200,0.44,0.257,0.055,0.698,,0.46
-5.5439121,-6.239244512000001,1.234,white,0.022057012,-4.848579688,153.6,Bad Result,,5,,0,8.0,,0.059000000000000004,200,0.287,0.348,0.055,0.768,,0.461
-5.4861612179999995,-6.40589785,1.181,darkgrey,0.120657399,-4.566424585,142.4,Fenced Dune,,5,,4,9.0,,0.045,200,0.305,0.386,0.055,0.7120000000000001,,0.514
-5.34345034,-7.044646355,0.848,white,0.5776571779999999,-3.642254326,25.6,Bad Result,,5,,0,10.0,,0.047,200,0.442,0.318,0.055,0.128,,0.496
-4.153242941999999,-6.104677835,0.532,white,1.184957459,-2.2018080490000003,150.8,Bad Result,,5,,0,11.0,,0.069,200,0.35100000000000003,0.39,0.055,0.754,,0.573
-3.6656660519999997,-6.005435081,0.38,white,1.339957192,-1.325897022,110.4,Bad Result,,5,,0,12.0,,0.048,200,0.28,0.302,0.055,0.552,,0.56
-4.4022740460000005,-6.516311486,0.517,white,1.164357617,-2.288236606,163.2,Bad Result,,5,,0,13.0,,0.048,200,0.436,0.32,0.055,0.816,,0.39899999999999997
-4.985820201,-6.663398495,0.815,white,0.7297539259999999,-3.3082419069999998,124.0,Bad Result,,5,,0,14.0,,0.055999999999999994,200,0.32,0.41600000000000004,0.055,0.62,,0.496
-4.474942498,-6.57788344,0.5720000000000001,white,1.0467571759999998,-2.372001555,183.6,Bad Result,,5,,0,15.0,,0.057,200,0.401,0.401,0.055,0.9179999999999999,,0.445
-3.782242001,-6.170361087000001,0.27,orange,1.36065717,-1.394122914,17.0,Good Beach,,5,,2,16.0,,0.044000000000000004,200,0.35600000000000004,0.406,0.055,0.085,,0.584
-4.490505001,-5.0548368880000005,0.81,white,0.297957375,-3.926173113,114.6,Bad Result,,5,,0,17.0,,0.064,200,0.252,0.317,0.055,0.573,,0.391
-5.217988171,-6.228306342000001,0.887,white,0.331657365,-4.207669999999999,63.6,Bad Result,,5,,0,18.0,,0.06,200,0.28300000000000003,0.37,0.055,0.318,,0.41600000000000004
-5.478965377000001,-5.373933135,1.173,white,-0.11444287,-5.58399762,138.4,Bad Result,,5,,0,19.0,,0.067,200,0.34,0.267,0.055,0.6920000000000001,,0.40700000000000003
-5.738176902999999,-5.577888457,1.274,white,-0.18344263800000002,-5.898465348999999,32.2,Bad Result,,5,,0,20.0,,0.053,200,0.358,0.449,0.055,0.161,,0.37
-5.768595222999999,-6.4816039000000005,1.45,darkgrey,-0.111542747,-5.055586546000001,23.2,Fenced Dune,,5,,4,21.0,,0.066,200,0.251,0.405,0.055,0.11599999999999999,,0.5539999999999999
-5.034082768999999,-6.441355872999999,0.72,firebrick,0.478757337,-3.626809665,18.8,Extreme Change,,5,,6,22.0,,0.067,200,0.302,0.41,0.055,0.094,,0.45799999999999996
-4.227599758,-6.1086175979999995,0.5429999999999999,lightgreen,1.114857629,-2.346581919,38.0,Good Dune,,5,,1,23.0,,0.057,200,0.27899999999999997,0.27699999999999997,0.055,0.19,,0.5670000000000001
-4.0172659139999976,-6.334840807000001,0.38799999999999996,orange,1.165957406,-1.699691021,110.8,Good Beach,,5,,2,24.0,,0.055,200,0.42100000000000004,0.374,0.055,0.5539999999999999,,0.43799999999999994
-3.5484812710000004,-5.664295385,0.299,cornflowerblue,1.267957166,-1.4326671569999998,81.6,Good Dune and Beach,,5,,3,25.0,,0.047,200,0.298,0.275,0.055,0.408,,0.396
-3.967821101,-6.24564205,0.265,orange,1.401457265,-1.6900001530000002,84.6,Good Beach,,5,,2,26.0,,0.055,200,0.431,0.439,0.055,0.423,,0.473
-5.3734449810000005,-6.494157896,1.37,darkgrey,0.28205724,-4.252732066,68.8,Fenced Dune,,5,,4,27.0,,0.052000000000000005,200,0.324,0.272,0.055,0.344,,0.545
-4.868281443,-6.274905372999999,0.725,firebrick,0.616457417,-3.461657512,49.8,Extreme Change,,5,,6,28.0,,0.069,200,0.26899999999999996,0.276,0.055,0.249,,0.586
-3.600005552,-5.9878643039999995,0.278,cornflowerblue,1.2443570640000001,-1.2121468009999998,115.8,Good Dune and Beach,,5,,3,29.0,,0.04,200,0.297,0.321,0.055,0.579,,0.555
-3.994718852,-6.016848874,0.42,lightgreen,1.209057286,-1.97258883,10.6,Good Dune,,5,,1,30.0,,0.054000000000000006,200,0.38,0.396,0.055,0.053,,0.512
-4.576215314,-6.5645143070000005,0.585,lightgreen,0.900657609,-2.587916321,110.4,Good Dune,,5,,1,31.0,,0.046,200,0.39899999999999997,0.28800000000000003,0.055,0.552,,0.522
-5.008489075,-6.634031951,1.013,white,0.64395757,-3.382946198,75.0,Bad Result,,5,,0,32.0,,0.063,200,0.406,0.266,0.055,0.375,,0.5820000000000001
-4.59171428,-6.600215681,0.767,lightgreen,0.8771571659999999,-2.5832128780000003,98.4,Good Dune,,5,,1,33.0,,0.055,200,0.33899999999999997,0.311,0.055,0.4920000000000001,,0.47700000000000004
-5.35810434,-7.000213378,1.2329999999999999,white,0.410557225,-3.715995303,163.8,Bad Result,,5,,0,34.0,,0.055999999999999994,200,0.379,0.326,0.055,0.8190000000000001,,0.5529999999999999
-5.8963353110000005,-7.046278732,1.421,white,0.033856824,-4.746391889,71.4,Bad Result,,5,,0,35.0,,0.057999999999999996,200,0.425,0.36,0.055,0.35700000000000004,,0.506
-3.967444318,-6.3424432379999995,0.5920000000000001,lightgreen,1.246157124,-1.5924453969999999,43.2,Good Dune,,5,,1,36.0,,0.046,200,0.344,0.29600000000000004,0.055,0.21600000000000005,,0.561
-3.992061325,-5.939940833,0.42200000000000004,cornflowerblue,1.162757352,-2.0441818169999997,46.8,Good Dune and Beach,,5,,3,37.0,,0.068,200,0.29600000000000004,0.337,0.055,0.23399999999999999,,0.428
-4.460253022,-6.519390258,0.44,white,1.092957452,-2.401115786,87.2,Bad Result,,5,,0,38.0,,0.043,200,0.431,0.446,0.055,0.436,,0.46
-4.479750111,-6.364592963,0.731,white,0.8484572920000001,-2.59490726,53.0,Bad Result,,5,,0,39.0,,0.061,200,0.369,0.302,0.055,0.265,,0.501
-3.567922613,-5.82114251,0.353,cornflowerblue,1.147257283,-1.314702717,46.0,Good Dune and Beach,,5,,3,40.0,,0.055,200,0.309,0.314,0.055,0.23,,0.456
-3.994473765,-6.026880042,0.541,white,1.26235719,-1.9620674869999999,19.0,Bad Result,,5,,0,41.0,,0.062,200,0.41,0.256,0.055,0.095,,0.5820000000000001
-5.20160828,-6.50543998,0.9520000000000001,firebrick,0.31545729899999997,-3.897776579,98.8,Extreme Change,,5,,6,42.0,,0.055999999999999994,200,0.297,0.342,0.055,0.494,,0.591
-4.189017342,-6.223029075,0.501,white,1.233957246,-2.15500561,105.2,Bad Result,,5,,0,43.0,,0.052000000000000005,200,0.348,0.375,0.055,0.526,,0.52
-5.6223378020000006,-6.6338217539999995,1.484,white,0.045456841,-4.61085385,74.8,Bad Result,,5,,0,44.0,,0.064,200,0.258,0.4270000000000001,0.055,0.374,,0.578
-4.297629088,-5.957421752999999,0.54,lightgreen,0.997957185,-2.637836424,21.6,Good Dune,,5,,1,45.0,,0.062,200,0.317,0.386,0.055,0.10800000000000001,,0.384
-5.200187424,-6.954171985,1.05,white,0.640857175,-3.4462028630000003,23.2,Bad Result,,5,,0,46.0,,0.067,200,0.349,0.406,0.055,0.11599999999999999,,0.529
-4.725297029,-6.075211349,0.634,white,0.754052594,-3.3753827089999997,178.4,Bad Result,,5,,0,47.0,,0.062,200,0.39,0.29,0.055,0.892,,0.358
-5.10590578,-6.647086847000001,0.8240000000000001,white,0.637057259,-3.564724713,101.0,Bad Result,,5,,0,48.0,,0.066,200,0.431,0.3720000000000001,0.055,0.505,,0.504
-4.72414828,-6.316649937,0.95,firebrick,0.648057416,-3.131646623,161.4,Extreme Change,,5,,6,49.0,,0.040999999999999995,200,0.287,0.298,0.055,0.807,,0.5720000000000001
-4.33328513,-6.490811747,0.418,cornflowerblue,1.260357335,-2.175758514,99.0,Good Dune and Beach,,5,,3,50.0,,0.054000000000000006,200,0.446,0.39299999999999996,0.055,0.495,,0.475
-5.120138881,-6.311672167999999,1.087,white,0.384157136,-3.928605594,13.8,Bad Result,,5,,0,51.0,,0.043,200,0.258,0.264,0.055,0.069,,0.48
-5.442944305,-6.551381105,1.263,white,0.239857152,-4.334507503999999,164.0,Bad Result,,5,,0,52.0,,0.055999999999999994,200,0.39399999999999996,0.28,0.055,0.82,,0.515
-5.245346607,-6.959437138999999,1.044,white,0.590257123,-3.531256075,194.6,Bad Result,,5,,0,53.0,,0.065,200,0.41,0.341,0.055,0.973,,0.45799999999999996
-3.8044062419999998,-6.2669829660000005,0.373,cornflowerblue,1.33515735,-1.341829518,18.6,Good Dune and Beach,,5,,3,54.0,,0.064,200,0.285,0.32799999999999996,0.055,0.09300000000000001,,0.5579999999999999
-4.52260903,-6.4949225760000004,0.7190000000000001,white,0.8837575459999999,-2.5502954840000003,14.0,Bad Result,,5,,0,55.0,,0.059000000000000004,200,0.355,0.33299999999999996,0.055,0.07,,0.514
-4.6942345869999995,-6.300992472999999,0.7609999999999999,white,0.5423574000000001,-3.0874767010000004,59.8,Bad Result,,5,,0,56.0,,0.043,200,0.253,0.447,0.055,0.299,,0.392
-4.017854913,-6.116023664,0.45799999999999996,lightgreen,1.199557259,-1.919686161,75.8,Good Dune,,5,,1,57.0,,0.068,200,0.348,0.318,0.055,0.379,,0.588
-5.307595201,-6.821235486,1.159,white,0.389757111,-3.793954915,12.4,Bad Result,,5,,0,58.0,,0.068,200,0.304,0.335,0.055,0.062,,0.48700000000000004
-5.717700446,-6.496064111,1.4780000000000002,white,-0.087543056,-4.939336781000001,84.8,Bad Result,,5,,0,59.0,,0.055999999999999994,200,0.31,0.39,0.055,0.424,,0.517
-5.13398056,-6.242015536,1.0659999999999998,darkgrey,0.30485720899999996,-4.025945583,140.2,Fenced Dune,,5,,4,60.0,,0.045,200,0.28600000000000003,0.276,0.055,0.701,,0.6
-5.24063151,-6.844399332999999,0.93,white,0.531257584,-3.636863688,8.4,Bad Result,,5,,0,61.0,,0.051,200,0.426,0.384,0.055,0.042,,0.39799999999999996
-5.697452253,-6.321653736,1.476,darkgrey,-0.003842876,-5.07325077,93.2,Fenced Dune,,5,,4,62.0,,0.051,200,0.281,0.42100000000000004,0.055,0.466,,0.511
-4.73753808,-6.464348362000001,0.757,white,0.7139631059999999,-3.010727798,39.8,Bad Result,,5,,0,63.0,,0.047,200,0.34600000000000003,0.27399999999999997,0.055,0.19899999999999998,,0.4970000000000001
-5.058831338,-6.63419752,0.958,white,0.619957402,-3.4834651560000003,78.2,Bad Result,,5,,0,64.0,,0.048,200,0.3,0.308,0.055,0.391,,0.504
-5.854016522999999,-6.637512127000001,1.4769999999999999,white,-0.05914263400000001,-5.070520919,165.2,Bad Result,,5,,0,65.0,,0.043,200,0.396,0.319,0.055,0.826,,0.496
-5.705571692,-7.268570177999999,1.344,darkgrey,0.206057027,-4.142573207,181.4,Fenced Dune,,5,,4,66.0,,0.040999999999999995,200,0.414,0.302,0.055,0.907,,0.499
-4.10984453,-6.128118142000001,0.607,lightgreen,0.918957189,-2.091570918,86.2,Good Dune,,5,,1,67.0,,0.043,200,0.282,0.28600000000000003,0.055,0.431,,0.456
-5.205198337,-7.176357095,0.812,firebrick,0.617091794,-3.2340395789999996,120.6,Extreme Change,,5,,6,68.0,,0.040999999999999995,200,0.389,0.39,0.055,0.603,,0.51
-4.313008455,-6.19642714,0.615,lightgreen,1.0206574940000002,-2.42958977,15.6,Good Dune,,5,,1,69.0,,0.065,200,0.35600000000000004,0.381,0.055,0.078,,0.452
-6.0864787279999994,-6.3048770260000015,1.459,white,-0.298742816,-5.86808043,144.2,Bad Result,,5,,0,70.0,,0.057999999999999996,200,0.35600000000000004,0.315,0.055,0.721,,0.376
-4.496542101,-6.235897681,0.75,white,0.495857194,-2.757186522,156.2,Bad Result,,5,,0,71.0,,0.048,200,0.268,0.303,0.055,0.7809999999999999,,0.38799999999999996
-4.789852784,-6.582286111,0.885,white,0.7690572290000001,-2.997419457,89.2,Bad Result,,5,,0,72.0,,0.068,200,0.341,0.425,0.055,0.446,,0.48
-5.810656152999999,-6.113536784,1.445,white,-0.215242908,-5.507775522,128.2,Bad Result,,5,,0,73.0,,0.06,200,0.298,0.385,0.055,0.6409999999999999,,0.42200000000000004
-3.75513277,-5.940122829,0.28800000000000003,cornflowerblue,1.273757413,-1.570142711,139.6,Good Dune and Beach,,5,,3,74.0,,0.065,200,0.301,0.295,0.055,0.698,,0.517
-5.312395955,-6.523065398,1.215,cornflowerblue,0.25475735899999996,-4.101726511,70.2,Good Dune and Beach,,5,,3,75.0,,0.052000000000000005,200,0.385,0.251,0.055,0.35100000000000003,,0.501
-3.429422241,-5.590500458999999,0.201,white,1.14065738,-1.2683440240000001,183.4,Bad Result,,5,,0,76.0,,0.063,200,0.342,0.335,0.055,0.917,,0.465
-5.67333611,-5.84466429,1.22,white,-0.164342925,-5.5020079289999995,65.8,Bad Result,,5,,0,77.0,,0.062,200,0.344,0.257,0.055,0.32899999999999996,,0.39399999999999996
-3.882961475,-5.820010937,0.39899999999999997,cornflowerblue,1.127257302,-1.945912012,95.8,Good Dune and Beach,,5,,3,78.0,,0.062,200,0.318,0.371,0.055,0.479,,0.39799999999999996
-5.813999352000001,-6.294878012000001,1.393,white,-0.166742847,-5.333120692,50.0,Bad Result,,5,,0,79.0,,0.049,200,0.304,0.40299999999999997,0.055,0.25,,0.397
-5.038177757,-6.665407302999999,0.9490000000000001,white,0.588857129,-3.41094821,20.0,Bad Result,,5,,0,80.0,,0.059000000000000004,200,0.387,0.359,0.055,0.1,,0.456
-5.26431694,-3.5594519260000004,0.627,white,-0.140255973,-6.969181953,183.0,Bad Result,,6,,0,1.0,,0.055999999999999994,200,0.433,0.363,0.055,0.915,8.149,0.374
-6.71213746,-3.804195275,1.465,white,-0.122938034,-9.620079646,192.4,Bad Result,,6,,0,2.0,,0.06,200,0.282,0.397,0.055,0.9620000000000001,5.473,0.589
-5.74796853,-3.589093542,0.922,white,-0.124360129,-7.906843518,45.6,Bad Result,,6,,0,3.0,,0.063,200,0.433,0.379,0.055,0.228,8.005,0.59
-5.676801532000001,-7.528185556,1.4340000000000002,darkgrey,0.449557259,-3.825417507,172.8,Fenced Dune,,6,,4,4.0,,0.057999999999999996,200,0.386,0.376,0.055,0.8640000000000001,0.3670000000000001,0.536
-6.297713751,-3.556028825,1.206,white,0.029248193,-9.039398678,50.8,Bad Result,,6,,0,5.0,,0.052000000000000005,200,0.256,0.32799999999999996,0.055,0.254,6.558,0.36200000000000004
-5.503442446,-3.442716734,0.8170000000000001,white,-0.10665802699999999,-7.564168157999999,145.0,Bad Result,,6,,0,6.0,,0.057999999999999996,200,0.44,0.303,0.055,0.725,8.236,0.46
-5.240056475,-3.439296222,0.687,white,-0.156256721,-7.040816727,163.2,Bad Result,,6,,0,7.0,,0.064,200,0.348,0.345,0.055,0.816,7.657999999999999,0.512
-6.1262052229999995,-3.73069952,1.18,white,-0.21868988399999997,-8.521710927,69.6,Bad Result,,6,,0,8.0,,0.06,200,0.381,0.316,0.055,0.348,7.548999999999999,0.38
-6.016067492,-3.4562976180000002,1.085,white,-0.06415610000000001,-8.575837366,81.2,Bad Result,,6,,0,9.0,,0.06,200,0.295,0.375,0.055,0.406,9.597999999999999,0.414
-6.509454006,-3.625329753,1.459,white,-0.038837586,-9.39357826,180.4,Bad Result,,6,,0,10.0,,0.055,200,0.359,0.314,0.055,0.902,6.994,0.387
-6.447065809,-3.709468292,1.314,white,-0.042852924,-9.184663326,65.8,Bad Result,,6,,0,11.0,,0.054000000000000006,200,0.299,0.39299999999999996,0.055,0.32899999999999996,8.408999999999999,0.4370000000000001
-5.845902593,-3.533119418,0.973,white,-0.10415892300000001,-8.158685768,130.8,Bad Result,,6,,0,12.0,,0.061,200,0.32,0.38299999999999995,0.055,0.654,2.5180000000000002,0.496
-6.355833595,-3.795871203,1.2570000000000001,white,-0.011099297,-8.915795987000001,71.4,Bad Result,,6,,0,13.0,,0.052000000000000005,200,0.401,0.33799999999999997,0.055,0.35700000000000004,9.173,0.4920000000000001
-5.656500667,-7.459709297000001,1.2790000000000001,darkgrey,0.460257485,-3.8532920369999997,115.6,Fenced Dune,,6,,4,14.0,,0.059000000000000004,200,0.4370000000000001,0.313,0.055,0.578,0.5489999999999999,0.4920000000000001
-4.669940093,-6.570290096,0.662,cornflowerblue,0.8069571999999999,-2.769590089,80.6,Good Dune and Beach,,6,,3,15.0,,0.053,200,0.409,0.331,0.055,0.40299999999999997,0.129,0.48200000000000004
-6.194610227,-3.839333701,1.1540000000000001,white,-0.094162509,-8.549886753,67.4,Bad Result,,6,,0,16.0,,0.052000000000000005,200,0.38799999999999996,0.375,0.055,0.337,6.024,0.46299999999999997
-5.385980366,-3.582230894,0.652,white,-0.132755324,-7.189729837000001,184.4,Bad Result,,6,,0,17.0,,0.052000000000000005,200,0.415,0.354,0.055,0.922,2.2969999999999997,0.599
-5.735417677999999,-6.448100424,1.462,white,-0.11255078,-5.022734932,39.2,Bad Result,,6,,0,18.0,,0.067,200,0.251,0.377,0.055,0.196,4.4319999999999995,0.5539999999999999
-4.7871317630000005,-6.742089152999999,0.76,lightgreen,0.74625726,-2.832174373,92.0,Good Dune,,6,,1,19.0,,0.054000000000000006,200,0.41,0.34299999999999997,0.055,0.46,0.8540000000000001,0.578
-4.625110307,-6.546488582,0.636,lightgreen,0.8297576459999999,-2.7037320310000004,46.2,Good Dune,,6,,1,20.0,,0.053,200,0.424,0.358,0.055,0.231,2.645,0.48700000000000004
-5.564243221,-3.416077146,0.851,white,-0.121858165,-7.712409295,132.0,Bad Result,,6,,0,21.0,,0.055,200,0.353,0.34,0.055,0.66,8.532,0.369
-4.2995183269999995,-6.595656524,0.74,lightgreen,1.030457452,-2.003380131,53.2,Good Dune,,6,,1,22.0,,0.069,200,0.33299999999999996,0.305,0.055,0.266,1.242,0.5760000000000001
-5.5027488060000005,-3.4410817280000003,0.838,white,-0.115157649,-7.564415883,108.0,Bad Result,,6,,0,23.0,,0.066,200,0.43,0.337,0.055,0.54,4.914,0.37799999999999995
-5.763236254,-3.479111485,0.904,white,-0.061058089,-8.047361022999999,63.6,Bad Result,,6,,0,24.0,,0.069,200,0.26899999999999996,0.313,0.055,0.318,3.903,0.586
-4.908079322,-6.0914968929999995,0.735,lightgreen,0.563757375,-3.724661751,30.8,Good Dune,,6,,1,25.0,,0.051,200,0.321,0.382,0.055,0.154,5.756,0.354
-6.228329831,-3.6297612239999997,1.232,white,0.014156455,-8.826898437999999,136.8,Bad Result,,6,,0,26.0,,0.055999999999999994,200,0.38,0.345,0.055,0.684,1.6980000000000002,0.48700000000000004
-6.15336367,-3.3965417330000003,1.187,white,0.028046325,-8.910185606,54.0,Bad Result,,6,,0,27.0,,0.066,200,0.287,0.337,0.055,0.27,7.449,0.506
-5.002494102,-7.175982655,1.276,darkgrey,0.423156693,-2.8290055489999997,187.2,Fenced Dune,,6,,4,28.0,,0.055999999999999994,200,0.34700000000000003,0.344,0.055,0.9359999999999999,0.82,0.462
-6.297201297000001,-3.555572448,1.318,white,-0.037789368,-9.038830145,112.0,Bad Result,,6,,0,29.0,,0.066,200,0.409,0.364,0.055,0.56,5.09,0.445
-6.495275467999999,-3.7534214999999995,1.439,white,-0.058355615,-9.237129436,83.2,Bad Result,,6,,0,30.0,,0.062,200,0.425,0.355,0.055,0.41600000000000004,5.332999999999998,0.506
-4.645892279,-6.463242294,0.971,white,0.424756959,-2.8285422639999998,74.2,Bad Result,,6,,0,31.0,,0.055,200,0.29600000000000004,0.384,0.055,0.371,2.085,0.39899999999999997
-4.97027656,-6.565515142000001,0.9359999999999999,lightgreen,0.5665573620000001,-3.3750379789999996,61.0,Good Dune,,6,,1,32.0,,0.054000000000000006,200,0.312,0.392,0.055,0.305,1.715,0.45799999999999996
-5.846934251,-3.598360448,0.9390000000000001,white,-0.09845976599999999,-8.095508053,196.4,Bad Result,,6,,0,33.0,,0.062,200,0.272,0.326,0.055,0.982,9.05,0.452
-6.389060542,-3.87858413,1.2109999999999999,white,-0.10855249,-8.899536954,128.6,Bad Result,,6,,0,34.0,,0.055999999999999994,200,0.294,0.312,0.055,0.643,2.6289999999999996,0.424
-5.135553818,-3.39403093,0.586,white,-0.161555335,-6.877076705,111.4,Bad Result,,6,,0,35.0,,0.069,200,0.302,0.38,0.055,0.557,4.247,0.35700000000000004
-6.104188509,-3.644011453,1.079,white,-0.07786135400000001,-8.564365566000001,108.0,Bad Result,,6,,0,36.0,,0.061,200,0.297,0.34600000000000003,0.055,0.54,7.306,0.591
-5.8434478620000005,-3.611425236,0.9890000000000001,white,-0.109058425,-8.075470487,61.6,Bad Result,,6,,0,37.0,,0.057,200,0.375,0.368,0.055,0.308,5.216,0.449
-6.337184625,-3.614716972,1.385,white,-0.013354108,-9.059652278,26.8,Bad Result,,6,,0,38.0,,0.055,200,0.433,0.38,0.055,0.134,9.88,0.375
