BSS,Beach BSS,Cb,Color,Dhigh Diff,Dune BSS,Growth Factor,Label,RMSE,Round,Run,Run.1,Score,Sim,bedfriccoef,beta,facAs,facSk,lsgrad,m,vegDensity,wetslp
0.8320000000000001,0.948,0.061,orange,-0.109,-0.02,1583.6,Good Beach,0.17300000000000001,9,69.0,,2,,0.024,200,0.696,0.636,0.012,7.9179999999999975,0.231,0.41600000000000004
0.466,0.941,0.061,orange,-0.401,-3.0039999999999996,2362.4,Good Beach,0.308,9,70.0,,2,,0.024,200,0.6829999999999999,0.624,0.012,11.812000000000001,1.465,0.41200000000000003
0.584,0.9470000000000001,0.044000000000000004,orange,-0.636,-2.076,1708.2,Good Beach,0.272,9,71.0,,2,,0.024,200,0.6809999999999999,0.626,0.012,8.541,1.58,0.406
0.833,0.95,0.057999999999999996,orange,-0.109,-0.021,1832.6,Good Beach,0.172,9,72.0,,2,,0.024,200,0.705,0.6409999999999999,0.012,9.163,0.9359999999999999,0.419
0.561,0.946,0.05,orange,-0.589,-2.26,2349.2,Good Beach,0.28,9,73.0,,2,,0.024,200,0.6970000000000001,0.632,0.012,11.745999999999999,1.3119999999999998,0.413
0.539,0.951,0.05,orange,-0.542,-2.471,1281.6,Good Beach,0.28600000000000003,9,74.0,,2,,0.024,200,0.679,0.647,0.012,6.4079999999999995,1.421,0.41700000000000004
0.8290000000000001,0.946,0.067,orange,-0.106,-0.021,2136.6,Good Beach,0.174,9,75.0,,2,,0.024,200,0.67,0.644,0.012,10.683,0.754,0.408
0.48200000000000004,0.9490000000000001,0.057999999999999996,orange,-0.866,-2.929,1201.4,Good Beach,0.304,9,76.0,,2,,0.024,200,0.687,0.638,0.012,6.0070000000000014,1.84,0.415
0.825,0.941,0.059000000000000004,orange,-0.109,-0.02,2141.6,Good Beach,0.17600000000000002,9,77.0,,2,,0.024,200,0.6709999999999999,0.627,0.012,10.708,0.713,0.414
0.823,0.9440000000000001,0.054000000000000006,cornflowerblue,-0.08,-0.057999999999999996,1383.2,Good Dune and Beach,0.177,9,78.0,,3,,0.024,200,0.6940000000000001,0.628,0.012,6.916,1.0,0.415
0.825,0.953,0.051,cornflowerblue,-0.05,-0.109,2301.0,Good Dune and Beach,0.177,9,79.0,,3,,0.024,200,0.701,0.628,0.012,11.505,0.561,0.406
0.83,0.946,0.067,orange,-0.106,-0.021,1891.4,Good Beach,0.174,9,80.0,,2,,0.024,200,0.6920000000000001,0.637,0.012,9.457,0.273,0.413
0.557,0.9440000000000001,0.045,white,-0.5820000000000001,-2.464,2287.0,Bad Result,0.281,10,1.0,,0,,0.024,200,0.7070000000000001,0.645,0.012,11.435,1.6480000000000001,0.402
0.818,0.932,0.078,cornflowerblue,-0.055,-0.069,1856.2,Good Dune and Beach,0.18,10,2.0,,3,,0.024,200,0.7090000000000001,0.626,0.012,9.281,0.629,0.419
0.384,0.937,0.07200000000000001,white,-0.9390000000000001,-3.937,1782.4,Bad Result,0.331,10,3.0,,0,,0.024,200,0.6759999999999999,0.637,0.012,8.912,1.919,0.418
0.4320000000000001,0.938,0.066,white,-0.755,-3.5239999999999996,2351.4,Bad Result,0.318,10,4.0,,0,,0.024,200,0.6709999999999999,0.654,0.012,11.757,1.605,0.419
0.429,0.938,0.07,white,-0.685,-3.552,2109.2,Bad Result,0.319,10,5.0,,0,,0.024,200,0.6859999999999999,0.6459999999999999,0.012,10.546,1.39,0.40299999999999997
0.527,0.935,0.051,white,-0.521,-2.656,1238.2,Bad Result,0.29,10,6.0,,0,,0.024,200,0.672,0.624,0.012,6.191,1.4409999999999998,0.41600000000000004
0.359,0.9229999999999999,0.078,white,-0.65,-4.053,1580.6,Bad Result,0.33799999999999997,10,7.0,,0,,0.024,200,0.6709999999999999,0.638,0.012,7.903,1.42,0.408
0.5479999999999999,0.9440000000000001,0.047,white,-0.561,-2.542,2154.2,Bad Result,0.284,10,8.0,,0,,0.024,200,0.69,0.638,0.012,10.770999999999999,1.554,0.413
0.534,0.943,0.051,white,-0.525,-2.6630000000000003,2105.6,Bad Result,0.28800000000000003,10,9.0,,0,,0.024,200,0.6970000000000001,0.6459999999999999,0.012,10.527999999999999,1.4480000000000002,0.40299999999999997
0.821,0.935,0.078,cornflowerblue,-0.054000000000000006,-0.07,1798.0,Good Dune and Beach,0.17800000000000002,10,10.0,,3,,0.024,200,0.684,0.643,0.012,8.99,0.326,0.40399999999999997
0.47700000000000004,0.94,0.06,white,-0.85,-3.141,1506.2,Bad Result,0.305,10,11.0,,0,,0.024,200,0.698,0.6559999999999999,0.012,7.5310000000000015,1.527,0.419
0.634,0.9440000000000001,0.046,white,-0.48,-1.788,1366.4,Bad Result,0.255,10,12.0,,0,,0.024,200,0.68,0.654,0.012,6.8320000000000025,1.14,0.405
0.342,0.929,0.077,white,-0.912,-4.247,1492.2,Bad Result,0.342,10,13.0,,0,,0.024,200,0.684,0.628,0.012,7.461,1.6469999999999998,0.405
0.541,0.9420000000000001,0.054000000000000006,white,-0.523,-2.6,1768.0,Bad Result,0.28600000000000003,10,14.0,,0,,0.024,200,0.703,0.643,0.012,8.84,1.27,0.41100000000000003
0.39399999999999996,0.938,0.07,white,-0.909,-3.864,1543.0,Bad Result,0.32899999999999996,10,15.0,,0,,0.024,200,0.7,0.635,0.012,7.715,1.8430000000000002,0.41100000000000003
0.8340000000000001,0.94,0.061,orange,-0.107,0.003,1264.8,Good Beach,0.172,10,16.0,,2,,0.024,200,0.701,0.657,0.012,6.324,0.244,0.40299999999999997
0.654,0.943,0.04,white,-0.5379999999999999,-1.601,1763.2,Bad Result,0.248,10,17.0,,0,,0.024,200,0.6829999999999999,0.626,0.012,8.816,1.181,0.41600000000000004
0.825,0.9440000000000001,0.047,cornflowerblue,-0.042,-0.10400000000000001,1834.2,Good Dune and Beach,0.17600000000000002,10,18.0,,3,,0.024,200,0.6940000000000001,0.631,0.012,9.171,0.691,0.413
0.506,0.9329999999999999,0.057999999999999996,white,-0.46299999999999997,-2.8310000000000004,2097.8,Bad Result,0.297,10,19.0,,0,,0.024,200,0.6729999999999999,0.629,0.012,10.489,1.41,0.418
0.8340000000000001,0.94,0.062,orange,-0.106,0.002,2191.0,Good Beach,0.172,10,20.0,,2,,0.024,200,0.71,0.623,0.012,10.955,0.39,0.409
0.8270000000000001,0.9470000000000001,0.04,cornflowerblue,-0.047,-0.10800000000000001,2354.2,Good Dune and Beach,0.17600000000000002,10,21.0,,3,,0.024,200,0.701,0.653,0.012,11.770999999999999,0.303,0.41700000000000004
0.835,0.943,0.05,orange,-0.111,-0.002,1679.8,Good Beach,0.171,10,22.0,,2,,0.024,200,0.7020000000000001,0.637,0.012,8.399,0.26,0.418
0.826,0.9440000000000001,0.046,cornflowerblue,-0.048,-0.096,1516.6,Good Dune and Beach,0.17600000000000002,10,23.0,,3,,0.024,200,0.675,0.655,0.012,7.5829999999999975,0.446,0.41200000000000003
0.473,0.9359999999999999,0.07400000000000001,white,-0.406,-3.1430000000000002,1374.0,Bad Result,0.306,10,24.0,,0,,0.024,200,0.695,0.634,0.012,6.87,1.145,0.41
0.816,0.9329999999999999,0.05,cornflowerblue,-0.045,-0.098,1291.2,Good Dune and Beach,0.18100000000000002,10,25.0,,3,,0.024,200,0.675,0.627,0.012,6.456,0.863,0.405
0.8190000000000001,0.937,0.076,cornflowerblue,-0.027999999999999997,-0.10099999999999999,1259.6,Good Dune and Beach,0.18,10,26.0,,3,,0.024,200,0.708,0.64,0.012,6.297999999999999,0.893,0.41
0.835,0.9420000000000001,0.055,orange,-0.109,-0.003,2280.0,Good Beach,0.172,10,27.0,,2,,0.024,200,0.674,0.6509999999999999,0.012,11.4,0.742,0.408
0.825,0.9440000000000001,0.044000000000000004,cornflowerblue,-0.044000000000000004,-0.109,1684.6,Good Dune and Beach,0.177,10,28.0,,3,,0.024,200,0.675,0.6579999999999999,0.012,8.423,0.5589999999999999,0.419
0.5920000000000001,0.9420000000000001,0.049,white,-0.649,-2.149,1271.8,Bad Result,0.27,10,29.0,,0,,0.024,200,0.684,0.653,0.012,6.359,1.193,0.4
0.833,0.9390000000000001,0.066,orange,-0.105,0.005,1402.8,Good Beach,0.172,10,30.0,,2,,0.024,200,0.6990000000000001,0.6459999999999999,0.012,7.013999999999999,0.182,0.409
0.513,0.938,0.07,white,-0.469,-2.803,1555.6,Bad Result,0.294,10,31.0,,0,,0.024,200,0.6779999999999999,0.647,0.012,7.778,1.139,0.40399999999999997
0.8320000000000001,0.937,0.071,orange,-0.10400000000000001,0.013000000000000001,1950.8,Good Beach,0.17300000000000001,10,32.0,,2,,0.024,200,0.6729999999999999,0.657,0.012,9.754,0.8,0.41600000000000004
0.762,0.94,0.057999999999999996,white,-0.396,-0.629,1723.0,Bad Result,0.20600000000000002,10,33.0,,0,,0.024,200,0.682,0.64,0.012,8.615,1.025,0.41
0.4320000000000001,0.9390000000000001,0.066,white,-0.755,-3.53,2153.8,Bad Result,0.318,10,34.0,,0,,0.024,200,0.685,0.652,0.012,10.769,1.653,0.41100000000000003
0.8320000000000001,0.937,0.075,orange,-0.10099999999999999,0.016,2326.8,Good Beach,0.17300000000000001,10,35.0,,2,,0.024,200,0.6920000000000001,0.645,0.012,11.634,0.7659999999999999,0.41200000000000003
0.8340000000000001,0.94,0.059000000000000004,orange,-0.10800000000000001,0.002,1561.4,Good Beach,0.172,10,36.0,,2,,0.024,200,0.679,0.654,0.012,7.807,0.495,0.40399999999999997
0.831,0.938,0.049,orange,-0.111,-0.003,1404.8,Good Beach,0.17300000000000001,10,37.0,,2,,0.024,200,0.687,0.632,0.012,7.024,0.529,0.418
0.82,0.937,0.076,cornflowerblue,-0.032,-0.095,1421.8,Good Dune and Beach,0.179,10,38.0,,3,,0.024,200,0.7090000000000001,0.638,0.012,7.109,0.917,0.402
0.833,0.9390000000000001,0.064,orange,-0.107,0.005,1690.4,Good Beach,0.172,10,39.0,,2,,0.024,200,0.68,0.644,0.012,8.452,0.59,0.414
0.8220000000000001,0.9390000000000001,0.052000000000000005,cornflowerblue,-0.046,-0.09300000000000001,1341.0,Good Dune and Beach,0.17800000000000002,10,40.0,,3,,0.024,200,0.6829999999999999,0.637,0.012,6.705,0.521,0.41
0.8320000000000001,0.9359999999999999,0.07200000000000001,orange,-0.10400000000000001,0.013000000000000001,1515.0,Good Beach,0.17300000000000001,10,41.0,,2,,0.024,200,0.6709999999999999,0.657,0.012,7.575,0.262,0.415
0.773,0.943,0.049,white,-0.423,-0.56,1894.2,Bad Result,0.201,10,42.0,,0,,0.024,200,0.688,0.659,0.012,9.471,1.028,0.41100000000000003
0.632,0.94,0.06,white,-0.44299999999999995,-1.78,1478.0,Bad Result,0.256,10,43.0,,0,,0.024,200,0.695,0.647,0.012,7.39,1.09,0.408
0.826,0.946,0.042,cornflowerblue,-0.042,-0.11199999999999999,2385.6,Good Dune and Beach,0.17600000000000002,10,44.0,,3,,0.024,200,0.705,0.657,0.012,11.927999999999999,0.7979999999999999,0.41600000000000004
0.8220000000000001,0.9390000000000001,0.053,cornflowerblue,-0.044000000000000004,-0.094,1514.2,Good Dune and Beach,0.17800000000000002,10,45.0,,3,,0.024,200,0.6970000000000001,0.625,0.012,7.5710000000000015,0.28800000000000003,0.414
0.8340000000000001,0.941,0.06,orange,-0.107,0.002,1984.6,Good Beach,0.172,10,46.0,,2,,0.024,200,0.701,0.649,0.012,9.923,0.303,0.418
0.39899999999999997,0.9329999999999999,0.068,white,-0.7040000000000001,-3.781,1601.0,Bad Result,0.327,10,47.0,,0,,0.024,200,0.6779999999999999,0.621,0.012,8.005,1.7930000000000001,0.415
0.6409999999999999,0.9359999999999999,0.076,white,-0.47600000000000003,-1.67,1776.0,Bad Result,0.253,10,48.0,,0,,0.024,200,0.6940000000000001,0.645,0.012,8.88,1.05,0.41700000000000004
0.545,0.9440000000000001,0.047,white,-0.55,-2.573,1892.0,Bad Result,0.285,10,49.0,,0,,0.024,200,0.68,0.655,0.012,9.46,1.63,0.401
0.688,0.935,0.079,white,-0.134,-1.239,1401.6,Bad Result,0.23600000000000002,10,50.0,,0,,0.024,200,0.6990000000000001,0.64,0.012,7.007999999999999,1.031,0.409
0.825,0.9440000000000001,0.042,cornflowerblue,-0.046,-0.10800000000000001,2018.4,Good Dune and Beach,0.177,10,51.0,,3,,0.024,200,0.6729999999999999,0.6409999999999999,0.012,10.092,0.213,0.402
0.419,0.937,0.069,white,-0.7440000000000001,-3.628,2181.0,Bad Result,0.322,10,52.0,,0,,0.024,200,0.6759999999999999,0.6459999999999999,0.012,10.905,1.6540000000000001,0.41
0.387,0.937,0.07200000000000001,white,-0.91,-3.915,1978.8,Bad Result,0.331,10,53.0,,0,,0.024,200,0.688,0.637,0.012,9.894,1.949,0.41700000000000004
0.826,0.9440000000000001,0.047,cornflowerblue,-0.05,-0.096,1359.8,Good Dune and Beach,0.17600000000000002,10,54.0,,3,,0.024,200,0.6859999999999999,0.653,0.012,6.7989999999999995,0.259,0.41600000000000004
0.8340000000000001,0.94,0.061,orange,-0.107,0.002,1679.2,Good Beach,0.172,10,55.0,,2,,0.024,200,0.687,0.6459999999999999,0.012,8.396,0.215,0.413
0.825,0.9440000000000001,0.040999999999999995,cornflowerblue,-0.047,-0.109,1718.0,Good Dune and Beach,0.177,10,56.0,,3,,0.024,200,0.7090000000000001,0.627,0.012,8.59,0.655,0.402
0.833,0.94,0.06,orange,-0.107,0.001,1437.8,Good Beach,0.172,10,57.0,,2,,0.024,200,0.684,0.6579999999999999,0.012,7.189,0.8079999999999999,0.418
0.835,0.9420000000000001,0.051,orange,-0.11,-0.002,2085.4,Good Beach,0.171,10,58.0,,2,,0.024,200,0.687,0.642,0.012,10.427,0.2,0.419
0.825,0.9420000000000001,0.052000000000000005,cornflowerblue,-0.044000000000000004,-0.096,2379.6,Good Dune and Beach,0.177,10,59.0,,3,,0.024,200,0.698,0.647,0.012,11.898,0.894,0.41100000000000003
0.556,0.9440000000000001,0.047,white,-0.568,-2.477,1999.8,Bad Result,0.281,10,60.0,,0,,0.024,200,0.675,0.66,0.012,9.999,1.426,0.40299999999999997
0.8290000000000001,0.9329999999999999,0.075,orange,-0.1,0.016,1873.4,Good Beach,0.174,10,61.0,,2,,0.024,200,0.6970000000000001,0.628,0.012,9.367,0.162,0.40700000000000003
0.826,0.9440000000000001,0.046,cornflowerblue,-0.046,-0.099,2378.0,Good Dune and Beach,0.17600000000000002,10,62.0,,3,,0.024,200,0.7040000000000001,0.6459999999999999,0.012,11.89,0.975,0.408
0.8320000000000001,0.9390000000000001,0.059000000000000004,orange,-0.107,0.0,1714.0,Good Beach,0.17300000000000001,10,63.0,,2,,0.024,200,0.675,0.644,0.012,8.57,0.46299999999999997,0.405
0.825,0.943,0.05,cornflowerblue,-0.044000000000000004,-0.09699999999999999,1899.6,Good Dune and Beach,0.177,10,64.0,,3,,0.024,200,0.682,0.645,0.012,9.498,0.831,0.405
0.40700000000000003,0.938,0.069,white,-0.7070000000000001,-3.745,2379.2,Bad Result,0.325,10,65.0,,0,,0.024,200,0.684,0.643,0.012,11.895999999999999,1.666,0.402
0.37799999999999995,0.937,0.073,white,-0.9790000000000001,-3.985,2255.6,Bad Result,0.33299999999999996,10,66.0,,0,,0.024,200,0.68,0.644,0.012,11.277999999999999,1.8219999999999998,0.4
0.8190000000000001,0.937,0.046,cornflowerblue,-0.040999999999999995,-0.10400000000000001,1575.2,Good Dune and Beach,0.18,10,67.0,,3,,0.024,200,0.677,0.637,0.012,7.876,0.9079999999999999,0.402
0.494,0.938,0.068,white,-0.415,-2.978,1765.2,Bad Result,0.3,10,68.0,,0,,0.024,200,0.698,0.6459999999999999,0.012,8.826,1.237,0.401
0.8340000000000001,0.94,0.061,orange,-0.107,0.002,1583.6,Good Beach,0.172,10,69.0,,2,,0.024,200,0.696,0.636,0.012,7.9179999999999975,0.231,0.41600000000000004
0.469,0.9309999999999999,0.061,white,-0.568,-3.1439999999999997,2362.4,Bad Result,0.307,10,70.0,,0,,0.024,200,0.6829999999999999,0.624,0.012,11.812000000000001,1.465,0.41200000000000003
0.583,0.94,0.044000000000000004,white,-0.633,-2.208,1708.2,Bad Result,0.273,10,71.0,,0,,0.024,200,0.6809999999999999,0.626,0.012,8.541,1.58,0.406
0.8340000000000001,0.941,0.057999999999999996,orange,-0.10800000000000001,0.002,1832.6,Good Beach,0.172,10,72.0,,2,,0.024,200,0.705,0.6409999999999999,0.012,9.163,0.9359999999999999,0.419
0.547,0.941,0.05,white,-0.556,-2.537,2349.2,Bad Result,0.284,10,73.0,,0,,0.024,200,0.6970000000000001,0.632,0.012,11.745999999999999,1.3119999999999998,0.413
0.539,0.943,0.05,white,-0.5329999999999999,-2.6189999999999998,1281.6,Bad Result,0.287,10,74.0,,0,,0.024,200,0.679,0.647,0.012,6.4079999999999995,1.421,0.41700000000000004
0.833,0.938,0.067,orange,-0.106,0.008,2136.6,Good Beach,0.172,10,75.0,,2,,0.024,200,0.67,0.644,0.012,10.683,0.754,0.408
0.483,0.9390000000000001,0.057999999999999996,white,-0.857,-3.0869999999999997,1201.4,Bad Result,0.303,10,76.0,,0,,0.024,200,0.687,0.638,0.012,6.0070000000000014,1.84,0.415
0.828,0.934,0.059000000000000004,orange,-0.10800000000000001,0.0,2141.6,Good Beach,0.175,10,77.0,,2,,0.024,200,0.6709999999999999,0.627,0.012,10.708,0.713,0.414
0.833,0.941,0.054000000000000006,orange,-0.107,-0.006999999999999999,1383.2,Good Beach,0.172,10,78.0,,2,,0.024,200,0.6940000000000001,0.628,0.012,6.916,1.0,0.415
0.823,0.941,0.051,cornflowerblue,-0.044000000000000004,-0.095,2301.0,Good Dune and Beach,0.177,10,79.0,,3,,0.024,200,0.701,0.628,0.012,11.505,0.561,0.406
0.833,0.938,0.067,orange,-0.106,0.009000000000000001,1891.4,Good Beach,0.17300000000000001,10,80.0,,2,,0.024,200,0.6920000000000001,0.637,0.012,9.457,0.273,0.413
0.51,0.9420000000000001,0.054000000000000006,orange,-0.485,-2.862,2124.6,Good Beach,0.295,11,1.0,,2,,0.024,200,0.7070000000000001,0.643,0.012,10.623,1.6480000000000001,0.402
0.8220000000000001,0.9359999999999999,0.079,orange,-0.054000000000000006,-0.069,1837.6,Good Beach,0.17800000000000002,11,2.0,,2,,0.024,200,0.7090000000000001,0.633,0.012,9.187999999999999,0.629,0.419
0.366,0.935,0.07400000000000001,orange,-0.946,-4.087,1788.4,Good Beach,0.336,11,3.0,,2,,0.024,200,0.684,0.638,0.012,8.942,1.919,0.418
0.41,0.937,0.07,orange,-0.718,-3.71,2167.6,Good Beach,0.324,11,4.0,,2,,0.024,200,0.6809999999999999,0.647,0.012,10.838,1.605,0.419
0.431,0.937,0.07200000000000001,orange,-0.755,-3.528,2006.2,Good Beach,0.318,11,5.0,,2,,0.024,200,0.6920000000000001,0.643,0.012,10.031,1.39,0.40299999999999997
0.485,0.934,0.057999999999999996,white,-0.43,-3.0269999999999997,1425.4,Bad Result,0.303,11,6.0,,0,,0.024,200,0.6809999999999999,0.632,0.012,7.1270000000000024,1.4409999999999998,0.41600000000000004
0.371,0.935,0.079,white,-0.97,-4.0310000000000015,1653.6,Bad Result,0.335,11,7.0,,0,,0.024,200,0.6809999999999999,0.639,0.012,8.267999999999999,1.42,0.408
0.496,0.941,0.055999999999999994,orange,-0.446,-2.986,2036.2,Good Beach,0.3,11,8.0,,2,,0.024,200,0.695,0.639,0.012,10.181000000000001,1.554,0.413
0.4920000000000001,0.94,0.057999999999999996,orange,-0.8759999999999999,-3.012,2003.8,Good Beach,0.301,11,9.0,,2,,0.024,200,0.7,0.643,0.012,10.019,1.4480000000000002,0.40299999999999997
0.815,0.9279999999999999,0.079,white,-0.054000000000000006,-0.07,1798.6,Bad Result,0.18100000000000002,11,10.0,,0,,0.024,200,0.69,0.642,0.012,8.993,0.326,0.40399999999999997
0.45799999999999996,0.9390000000000001,0.065,orange,-0.779,-3.303,1604.0,Good Beach,0.311,11,11.0,,2,,0.024,200,0.701,0.648,0.012,8.02,1.527,0.419
0.596,0.941,0.054000000000000006,orange,-0.66,-2.101,1510.8,Good Beach,0.268,11,12.0,,2,,0.024,200,0.688,0.647,0.012,7.5539999999999985,1.14,0.405
0.35100000000000003,0.929,0.078,white,-0.938,-4.169,1594.8,Bad Result,0.34,11,13.0,,0,,0.024,200,0.69,0.634,0.012,7.974,1.6469999999999998,0.405
0.521,0.94,0.061,orange,-0.475,-2.758,1778.6,Good Beach,0.292,11,14.0,,2,,0.024,200,0.705,0.642,0.012,8.892999999999997,1.27,0.41100000000000003
0.387,0.937,0.073,orange,-0.993,-3.9160000000000004,1628.6,Good Beach,0.331,11,15.0,,2,,0.024,200,0.703,0.638,0.012,8.142999999999999,1.8430000000000002,0.41100000000000003
0.833,0.9390000000000001,0.066,orange,-0.105,0.005,1443.2,Good Beach,0.172,11,16.0,,2,,0.024,200,0.703,0.649,0.012,7.216,0.244,0.40299999999999997
0.604,0.938,0.05,orange,-0.401,-2.008,1775.6,Good Beach,0.266,11,17.0,,2,,0.024,200,0.69,0.633,0.012,8.878,1.181,0.41600000000000004
0.8340000000000001,0.941,0.055,orange,-0.10800000000000001,-0.004,1822.8,Good Beach,0.172,11,18.0,,2,,0.024,200,0.698,0.635,0.012,9.113999999999999,0.691,0.413
0.455,0.93,0.064,orange,-0.425,-3.2539999999999996,1998.6,Good Beach,0.311,11,19.0,,2,,0.024,200,0.6829999999999999,0.635,0.012,9.993,1.41,0.418
0.833,0.9390000000000001,0.066,orange,-0.105,0.005,2060.6,Good Beach,0.172,11,20.0,,2,,0.024,200,0.71,0.632,0.012,10.302999999999999,0.39,0.409
0.825,0.9420000000000001,0.05,orange,-0.045,-0.09300000000000001,2169.6,Good Beach,0.177,11,21.0,,2,,0.024,200,0.703,0.6459999999999999,0.012,10.847999999999999,0.303,0.41700000000000004
0.833,0.9390000000000001,0.057999999999999996,orange,-0.10800000000000001,0.001,1719.8,Good Beach,0.17300000000000001,11,22.0,,2,,0.024,200,0.7040000000000001,0.639,0.012,8.599,0.26,0.418
0.8340000000000001,0.941,0.054000000000000006,orange,-0.109,-0.004,1611.0,Good Beach,0.172,11,23.0,,2,,0.024,200,0.684,0.647,0.012,8.055,0.446,0.41200000000000003
0.48,0.9359999999999999,0.076,orange,-0.406,-3.083,1516.0,Good Beach,0.304,11,24.0,,2,,0.024,200,0.6990000000000001,0.637,0.012,7.58,1.145,0.41
0.8320000000000001,0.938,0.057,orange,-0.109,-0.001,1460.8,Good Beach,0.17300000000000001,11,25.0,,2,,0.024,200,0.684,0.634,0.012,7.3039999999999985,0.863,0.405
0.8190000000000001,0.9359999999999999,0.077,orange,-0.032,-0.09300000000000001,1439.8,Good Beach,0.18,11,26.0,,2,,0.024,200,0.708,0.64,0.012,7.199,0.893,0.41
0.833,0.94,0.061,orange,-0.107,0.002,2120.0,Good Beach,0.172,11,27.0,,2,,0.024,200,0.6829999999999999,0.6459999999999999,0.012,10.6,0.742,0.408
0.825,0.943,0.053,orange,-0.044000000000000004,-0.095,1723.2,Good Beach,0.177,11,28.0,,2,,0.024,200,0.684,0.649,0.012,8.616,0.5589999999999999,0.419
0.5489999999999999,0.941,0.057,orange,-0.5479999999999999,-2.509,1447.8,Good Beach,0.28300000000000003,11,29.0,,2,,0.024,200,0.691,0.6459999999999999,0.012,7.239,1.193,0.4
0.833,0.938,0.069,orange,-0.105,0.01,1535.2,Good Beach,0.17300000000000001,11,30.0,,2,,0.024,200,0.7020000000000001,0.643,0.012,7.676,0.182,0.409
0.51,0.937,0.07200000000000001,orange,-0.45299999999999996,-2.823,1637.0,Good Beach,0.295,11,31.0,,2,,0.024,200,0.6859999999999999,0.644,0.012,8.185,1.139,0.40399999999999997
0.828,0.9359999999999999,0.073,orange,-0.084,-0.016,1900.4,Good Beach,0.175,11,32.0,,2,,0.024,200,0.682,0.649,0.012,9.502,0.8,0.41600000000000004
0.774,0.9390000000000001,0.063,orange,-0.177,-0.512,1748.6,Good Beach,0.2,11,33.0,,2,,0.024,200,0.6890000000000001,0.64,0.012,8.743,1.025,0.41
0.397,0.938,0.069,orange,-0.6859999999999999,-3.8310000000000004,2035.8,Good Beach,0.32799999999999996,11,34.0,,2,,0.024,200,0.691,0.6459999999999999,0.012,10.179,1.653,0.41100000000000003
0.8190000000000001,0.9359999999999999,0.076,orange,-0.032,-0.095,2151.2,Good Beach,0.179,11,35.0,,2,,0.024,200,0.6970000000000001,0.642,0.012,10.755999999999998,0.7659999999999999,0.41200000000000003
0.833,0.938,0.064,orange,-0.106,0.005,1641.0,Good Beach,0.17300000000000001,11,36.0,,2,,0.024,200,0.687,0.647,0.012,8.205,0.495,0.40399999999999997
0.8340000000000001,0.941,0.057,orange,-0.109,-0.001,1536.6,Good Beach,0.172,11,37.0,,2,,0.024,200,0.693,0.636,0.012,7.683,0.529,0.418
0.82,0.937,0.077,orange,-0.032,-0.09300000000000001,1547.8,Good Beach,0.179,11,38.0,,2,,0.024,200,0.7090000000000001,0.639,0.012,7.739,0.917,0.402
0.825,0.929,0.068,orange,-0.106,0.008,1727.0,Good Beach,0.177,11,39.0,,2,,0.024,200,0.688,0.642,0.012,8.635,0.59,0.414
0.833,0.94,0.059000000000000004,orange,-0.10800000000000001,0.002,1494.0,Good Beach,0.172,11,40.0,,2,,0.024,200,0.69,0.638,0.012,7.47,0.521,0.41
0.82,0.937,0.07400000000000001,orange,-0.036000000000000004,-0.094,1610.0,Good Beach,0.179,11,41.0,,2,,0.024,200,0.6809999999999999,0.649,0.012,8.05,0.262,0.415
0.7090000000000001,0.941,0.057,orange,-0.25,-1.103,1862.8,Good Beach,0.228,11,42.0,,2,,0.024,200,0.6940000000000001,0.649,0.012,9.314,1.028,0.41100000000000003
0.609,0.9390000000000001,0.065,orange,-0.38,-1.9709999999999999,1585.2,Good Beach,0.264,11,43.0,,2,,0.024,200,0.6990000000000001,0.644,0.012,7.926,1.09,0.408
0.8270000000000001,0.943,0.051,orange,-0.051,-0.087,2190.4,Good Beach,0.17600000000000002,11,44.0,,2,,0.024,200,0.7070000000000001,0.648,0.012,10.952,0.7979999999999999,0.41600000000000004
0.833,0.9390000000000001,0.06,orange,-0.107,0.001,1609.4,Good Beach,0.17300000000000001,11,45.0,,2,,0.024,200,0.7,0.633,0.012,8.047,0.28800000000000003,0.414
0.833,0.9390000000000001,0.065,orange,-0.106,0.005,1923.0,Good Beach,0.172,11,46.0,,2,,0.024,200,0.703,0.644,0.012,9.615,0.303,0.418
0.384,0.934,0.071,orange,-0.912,-3.9130000000000003,1667.4,Good Beach,0.331,11,47.0,,2,,0.024,200,0.6859999999999999,0.631,0.012,8.337,1.7930000000000001,0.415
0.636,0.9359999999999999,0.077,orange,-0.488,-1.704,1784.0,Good Beach,0.254,11,48.0,,2,,0.024,200,0.698,0.642,0.012,8.92,1.05,0.41700000000000004
0.493,0.941,0.055,orange,-0.467,-3.005,1861.4,Good Beach,0.3,11,49.0,,2,,0.024,200,0.687,0.648,0.012,9.307,1.63,0.401
0.69,0.9359999999999999,0.079,orange,-0.134,-1.2329999999999999,1534.4,Good Beach,0.235,11,50.0,,2,,0.024,200,0.701,0.64,0.012,7.6720000000000015,1.031,0.409
0.825,0.9420000000000001,0.051,orange,-0.046,-0.091,1945.6,Good Beach,0.17600000000000002,11,51.0,,2,,0.024,200,0.682,0.64,0.012,9.728,0.213,0.402
0.39299999999999996,0.9359999999999999,0.07200000000000001,orange,-0.6859999999999999,-3.8560000000000003,2054.0,Good Beach,0.32899999999999996,11,52.0,,2,,0.024,200,0.684,0.643,0.012,10.27,1.6540000000000001,0.41
