Hs,Tide,Times,Tp,WD,WindDir,WindSpeed
2.8714,-0.244,7.3674e+05,8.0527,256.95,-128,6.2
2.755,-0.007,7.3674e+05,8.33,260.03,-121,6.1
2.4962,0.129,7.3674e+05,8.33,258.18,-124,6.7
2.3684,0.373,7.3674e+05,8.7607,260.62,-130,6.8
2.4095,0.4,7.3674e+05,9.09,262.25,-146,7.8
2.4211,0.413,7.3674e+05,9.09,263.46,-162,7.6
2.5222,0.204,7.3674e+05,9.09,265.05,180,5.7
2.2453,0.119,7.3674e+05,8.7607,264.17,-159,4.9
2.2024,-0.075,7.3674e+05,9.09,268.92,-148,4.7
2.2323,-0.252,7.3674e+05,9.4323,269.84,-118,5.9
2.1516,-0.315,7.3674e+05,9.88,273.39,-136,6.5
2.2572,-0.358,7.3674e+05,9.88,278.48,-127,6.8
2.0858,-0.221,7.3674e+05,9.4323,272.55,-133,5.5
2.1875,-0.092,7.3674e+05,9.88,273.8,-119,7
2.2509,0.08,7.3674e+05,10.248,276.93,-126,9.9
2.0839,0.26,7.3674e+05,9.09,276.03,-122,9.7
2.1371,0.338,7.3674e+05,9.4323,275.96,-135,6.9
1.1682,0.371,7.3674e+05,6.5173,218.64,-108,8.3
1.3671,0.219,7.3674e+05,4.272,215.44,-102,11.1
1.2608,0.039,7.3674e+05,6.2057,223.58,-96,9.6
1.7457,-0.189,7.3674e+05,9.09,273.24,-105,12.7
1.3052,-0.367,7.3674e+05,6.302,226.63,-120,9.9
1.8522,-0.494,7.3674e+05,9.09,274.83,-128,7.7
1.058,-0.48,7.3674e+05,4.5823,200.84,-129,7.5
1.117,-0.387,7.3674e+05,4.76,202.89,-140,6.1
0.72069,-0.238,7.3674e+05,4.805,200.77,-139,5.4
0.48763,-0.028,7.3674e+05,4.864,201.04,-145,3.9
1.3428,0.182,7.3674e+05,8.33,281.63,-158,4
1.2337,0.373,7.3674e+05,8.33,281.39,-167,3.2
1.137,0.42,7.3674e+05,8.7607,284.83,177,3.9
0.91139,0.38,7.3674e+05,9.5377,300.89,-167,4.2
1.0465,0.222,7.3674e+05,9.09,292.91,-160,3
0.77823,0.001,7.3674e+05,10.137,302.92,-163,4.5
0.84015,-0.175,7.3674e+05,9.0017,302.98,180,4.7
0.74569,-0.315,7.3674e+05,9.0017,307.03,-163,4
0.6786,-0.34,7.3674e+05,8.6593,310.03,-174,2.6
0.83288,-0.336,7.3674e+05,8.33,306.5,-163,2
0.51104,-0.224,7.3674e+05,9.4537,311.79,-167,0.5
0.841,-0.102,7.3674e+05,5.859,265.37,-74,0.9
0.85215,0.102,7.3674e+05,6.9417,291.27,-139,1.3
0.80582,0.238,7.3674e+05,5.6987,269.09,17,1.6
0.79749,0.273,7.3674e+05,6.25,267.98,-32,2.8
0.74321,0.272,7.3674e+05,5.951,261.96,-36,2.6
0.74832,0.107,7.3674e+05,5.88,260.13,-28,4.6
0.80375,-0.082,7.3674e+05,5.6987,260.27,-41,4
0.77484,-0.256,7.3674e+05,5.6987,267.77,-26,3.7
0.80778,-0.379,7.3674e+05,5.39,259.74,-37,3.4
0.87548,-0.448,7.3674e+05,5.7413,271.72,-37,3
0.98466,-0.431,7.3674e+05,5.56,263.21,-59,3
1.0318,-0.345,7.3674e+05,4.506,250.11,-68,3.1
1.0774,-0.234,7.3674e+05,3.765,231.35,-67,4.6
1.089,-0.05,7.3674e+05,4.884,249.91,-68,4.3
1.0645,0.132,7.3674e+05,4.1517,243.23,-58,2.9
1.0503,0.289,7.3674e+05,4.1983,245.43,-46,3.1
1.1077,0.347,7.3674e+05,5.1127,249.92,-48,3.7
1.2061,0.268,7.3674e+05,5.26,243.85,-48,4.1
1.2698,0.093,7.3674e+05,5.6113,241.85,-52,3.3
1.2719,-0.097,7.3674e+05,5.7413,243.73,-64,3.9
1.2931,-0.258,7.3674e+05,5.7413,240.74,-67,3.1
1.2867,-0.383,7.3674e+05,5.6293,239.2,-66,3.8
1.2482,-0.385,7.3674e+05,5.88,239.7,-70,4.1
1.205,-0.42,7.3674e+05,5.88,238.89,-79,3.1
1.1355,-0.303,7.3674e+05,5.88,241.56,-66,3.4
1.0738,-0.159,7.3674e+05,5.7413,241.13,-53,5.2
1.0975,0.02,7.3674e+05,5.6113,245.33,-59,5.5
1.1694,0.155,7.3674e+05,5.43,241.82,-42,5.5
1.1244,0.214,7.3674e+05,4.7723,234.81,-44,5.1
1.1802,0.164,7.3674e+05,4.17,234.86,-28,5.6
1.0559,-0.039,7.3674e+05,4,229.24,-30,5.6
1.165,-0.161,7.3674e+05,5.1127,241.47,-28,6.1
1.1191,-0.29,7.3674e+05,4.1983,238.18,-33,6
1.1143,-0.381,7.3674e+05,4.3347,236.26,-34,6
1.1102,-0.502,7.3675e+05,4.55,239.56,-37,6
1.0345,-0.486,7.3675e+05,4.7183,239.11,-42,4.9
0.9503,-0.406,7.3675e+05,4.8657,247.02,-35,5.6
0.88882,-0.222,7.3675e+05,5.1127,253.5,-18,5
0.83385,-0.022,7.3675e+05,4.864,249.91,-35,4.5
0.82303,0.159,7.3675e+05,5,255.45,-39,4.5
0.82516,0.263,7.3675e+05,5.26,255.99,-27,5
0.82471,0.28,7.3675e+05,4.76,242.48,-51,4.1
0.80907,0.218,7.3675e+05,4.5017,242.45,-73,3.1
0.7496,0.062,7.3675e+05,4.669,240.4,-93,4
0.67795,-0.083,7.3675e+05,4.745,243.68,-102,3.6
0.65714,-0.27,7.3675e+05,5.0433,257.03,-88,2.8
0.5998,-0.352,7.3675e+05,3.9427,220.26,-58,3
0.55882,-0.451,7.3675e+05,4.5277,249.94,-55,2.9
0.60023,-0.396,7.3675e+05,5.26,273.73,-98,4.6
0.72238,-0.286,7.3675e+05,4.5367,243.13,-90,4.7
0.61591,-0.122,7.3675e+05,3.2867,187.45,-73,7
0.94827,-0.018,7.3675e+05,5.0887,234.88,-73,6.2
0.97462,0.058,7.3675e+05,6.0897,262.34,-74,4.1
0.85972,0.102,7.3675e+05,6.0403,264.64,-83,4.8
0.75784,0.074,7.3675e+05,6.0897,265.85,-83,4.7
0.72127,-0.035,7.3675e+05,6.0403,268.29,-62,4.8
0.68451,-0.169,7.3675e+05,6.0897,259.54,164,1
0.71738,-0.313,7.3675e+05,6.3277,258.9,-16,0.5
0.71125,-0.463,7.3675e+05,6.488,265.23,-40,1.5
0.69765,-0.505,7.3675e+05,6.0403,266.35,-86,2.6
0.72778,-0.487,7.3675e+05,6.432,265.51,-95,2.5
0.70561,-0.364,7.3675e+05,6.25,267.11,-88,2.4
0.66103,-0.163,7.3675e+05,6.0403,267.32,-100,2.5
0.66536,0.012,7.3675e+05,5.6987,267.07,-143,1.3
0.66045,0.186,7.3675e+05,5.56,271.3,-124,2.3
0.67092,0.252,7.3675e+05,5.56,266.71,-124,2.2
0.66015,0.252,7.3675e+05,5.39,275.02,-137,2.7
0.68085,0.184,7.3675e+05,6.041,272.8,-131,2.8
0.65846,0.022,7.3675e+05,5.56,281.04,-152,4.3
0.68764,-0.143,7.3675e+05,2.9217,248.32,-167,6.8
0.72665,-0.313,7.3675e+05,3.069,244.5,-176,6.4
0.80407,-0.443,7.3675e+05,3.518,259.38,177,7.1
0.84042,-0.458,7.3675e+05,3.518,295.18,153,7.8
0.8478,-0.394,7.3675e+05,3.7287,244.66,154,7.7
0.87339,-0.265,7.3675e+05,3.7287,284.53,141,9
0.89578,-0.16,7.3675e+05,3.7287,299.29,137,6.9
1.0659,-0.009,7.3675e+05,4.0737,322.6,138,7.3
0.94589,0.066,7.3675e+05,4.5277,330.66,137,7.6
0.91554,0.113,7.3675e+05,4.3117,331.82,136,7.6
0.97033,0.066,7.3675e+05,4.5823,332.58,145,4.9
0.79285,-0.04,7.3675e+05,5.3173,331.47,144,5.1
0.86368,-0.171,7.3675e+05,4.911,332,150,5.2
0.61481,-0.342,7.3675e+05,5.88,328.94,136,6.9
0.58321,-0.428,7.3675e+05,6.25,326.53,131,6.6
0.70935,-0.503,7.3675e+05,5.88,328.45,125,6.7
0.6535,-0.418,7.3675e+05,6.0403,327.85,130,7.6
0.49776,-0.279,7.3675e+05,5.56,332.41,127,8
0.64228,-0.121,7.3675e+05,4.884,338.15,138,7.8
0.40189,0.08,7.3675e+05,5.689,331.61,158,5
0.82366,0.211,7.3675e+05,5.6113,330.36,169,4.9
0.94069,0.341,7.3675e+05,5.6987,327.78,162,6
0.91675,0.348,7.3675e+05,5.6987,328.04,162,5
0.99659,0.238,7.3675e+05,6.0403,324.37,159,4.8
0.91219,0.065,7.3675e+05,6.0403,326.37,162,5.5
0.88294,-0.1,7.3675e+05,6.0403,325.76,163,5.1
1.0064,-0.257,7.3675e+05,6.0403,323.94,162,4.7
0.82976,-0.415,7.3675e+05,5.7413,329.22,151,7.2
0.99142,-0.41,7.3675e+05,5,333.61,153,7.7
1.1653,-0.363,7.3675e+05,4.1517,330.84,150,6.6
0.93211,-0.207,7.3675e+05,7.028,317.76,150,6.7
0.77566,-0.075,7.3675e+05,6.8597,321.09,149,6.9
0.8958,0.052,7.3675e+05,9.88,312.63,152,6.6
0.34501,0.156,7.3675e+05,6.313,327.07,144,6.5
0.84538,0.181,7.3675e+05,5.3607,330.19,144,6.8
0.32648,0.126,7.3675e+05,6.488,325.84,150,6.3
0.36853,0.014,7.3675e+05,6.8737,323.44,153,5.4
0.41032,-0.136,7.3675e+05,6.6357,324.08,156,3.7
0.71548,-0.299,7.3675e+05,5.3607,331.9,86,3.9
0.64352,-0.449,7.3675e+05,6.8737,321.58,70,4.4
0.82736,-0.474,7.3675e+05,5.853,326.94,67,3.8
0.85517,-0.39,7.3675e+05,6.3277,322.64,56,2.6
0.69723,-0.218,7.3675e+05,6.6357,322.71,66,3.3
0.29828,-0.036,7.3675e+05,7.112,321.29,75,4
0.40978,0.161,7.3675e+05,7.69,318.26,81,3.8
0.71728,0.341,7.3675e+05,6.2223,324.51,101,3.4
0.17864,0.437,7.3675e+05,7.6557,317.83,63,3.3
0.5777,0.444,7.3675e+05,6.7543,322.44,57,1.5
0.4154,0.336,7.3675e+05,7.248,320.04,45,3.1
0.48749,0.159,7.3675e+05,7.8143,318.5,143,0.6
0.47223,-0.012,7.3675e+05,7.9673,317.51,130,2.1
0.49476,-0.175,7.3675e+05,7.9673,317.3,92,1.8
0.6161,-0.292,7.3675e+05,8.33,316.4,65,2.6
0.30967,-0.335,7.3675e+05,7.69,317.76,76,2.8
0.70929,-0.243,7.3675e+05,7.14,319.99,57,3.4
0.60698,-0.121,7.3675e+05,7.8143,316.49,40,3.4
0.81324,0.059,7.3675e+05,9.09,313.93,35,3
0.68234,0.203,7.3675e+05,8.33,316.56,17,3.8
0.70556,0.322,7.3675e+05,8.7607,314.61,27,2.8
0.95011,0.357,7.3675e+05,9.88,312.88,28,2.6
0.6886,0.291,7.3675e+05,8.6593,315.39,31,0.5
0.79778,0.135,7.3675e+05,9.09,314.6,35,3
0.82058,-0.072,7.3675e+05,9.4323,313.2,46,3.8
1.0904,-0.246,7.3675e+05,7.4303,312.39,41,3.9
0.8041,-0.371,7.3675e+05,9.5767,311.54,22,5
1.0509,-0.387,7.3675e+05,10.695,311.12,29,5.2
1.0139,-0.279,7.3675e+05,10.859,310.76,26,4.5
1.0136,-0.098,7.3675e+05,10.162,312.51,55,3.4
1.2139,0.104,7.3675e+05,4.864,299.41,33,3.4
1.1586,0.332,7.3675e+05,7.7653,311.53,35,4
1.337,0.494,7.3675e+05,5.43,300.02,57,4.3
1.2749,0.563,7.3675e+05,7.895,305.52,35,3.5
1.3005,0.55,7.3675e+05,5.7413,294.46,55,3.7
1.3322,0.406,7.3675e+05,5.56,296.79,54,4.9
1.3515,0.192,7.3675e+05,6.0897,292.77,68,4.1
1.3793,-0.007,7.3675e+05,6.0403,294.98,57,4.3
1.4816,-0.193,7.3675e+05,6.0403,294.52,117,2.5
1.3895,-0.347,7.3675e+05,5.7413,299.76,143,2.6
1.4128,-0.366,7.3675e+05,6.3277,297.15,105,1.7
1.3845,-0.279,7.3675e+05,5.951,298.75,28,3.3
1.4861,-0.083,7.3675e+05,6.0897,299.48,52,6
1.5385,0.099,7.3675e+05,6.25,294.97,86,6.5
1.5819,0.267,7.3675e+05,6.67,296.53,84,5.6
1.7421,0.368,7.3675e+05,6.67,295.84,60,5.1
1.8142,0.384,7.3675e+05,6.9363,298.77,58,4.9
1.8224,0.287,7.3675e+05,6.9363,298.47,50,4
1.8254,0.095,7.3675e+05,7.248,300.19,59,4.8
1.8374,-0.123,7.3675e+05,6.9363,298.38,57,4.8
2.0062,-0.304,7.3675e+05,7.6557,297.85,35,4.1
2.0056,-0.437,7.3675e+05,6.9363,299.32,48,5.4
2.0721,-0.474,7.3675e+05,7.3783,297.18,57,5.8
2.1959,-0.314,7.3675e+05,7.4517,300.34,36,5.6
2.2576,-0.105,7.3675e+05,7.112,297.52,52,4.3
2.2974,0.133,7.3675e+05,7.69,298.06,59,0.5
2.4614,0.341,7.3675e+05,8.0527,293.32,173,1.8
2.9188,0.507,7.3675e+05,9.5377,288.31,174,3
3.0145,0.566,7.3675e+05,9.714,288.44,154,2
2.9588,0.519,7.3675e+05,10.247,294,143,3.5
3.2512,0.315,7.3675e+05,9.906,289.96,161,3.9
3.1734,0.112,7.3675e+05,10.859,292.51,143,5.9
3.217,-0.116,7.3675e+05,10.781,290.81,151,4.4
3.1625,-0.325,7.3675e+05,9.88,294.51,148,4.3
2.8098,-0.449,7.3675e+05,10.859,293.54,142,3.9
3.3392,-0.419,7.3675e+05,10.248,291.6,142,4.9
2.6911,-0.275,7.3675e+05,9.88,299.03,124,3.1
2.4456,-0.099,7.3675e+05,10.577,299.28,108,2
2.8253,0.134,7.3675e+05,9.9053,294.24,113,2.4
2.7278,0.321,7.3675e+05,9.88,297.88,113,3.3
2.9226,0.419,7.3675e+05,10.53,293.45,104,3.9
3.056,0.401,7.3675e+05,9.88,293.69,127,3.4
2.7937,0.219,7.3675e+05,10.248,297.23,137,2.5
2.4807,0.014,7.3675e+05,9.5377,301.36,103,3.6
2.8993,-0.199,7.3675e+05,9.906,299.05,91,5.6
2.4483,-0.397,7.3675e+05,10.781,300.9,80,5.3
3.0155,-0.5,7.3675e+05,9.88,298.05,78,3.6
2.8669,-0.503,7.3675e+05,10.53,298.33,-163,1.9
2.7055,-0.367,7.3675e+05,10.53,298.85,174,1.5
2.5025,-0.136,7.3675e+05,10.577,299.8,-143,2.3
2.7161,0.103,7.3675e+05,10.248,298.5,-170,2.2
2.1562,0.351,7.3675e+05,10.781,300.74,152,0.7
2.5203,0.523,7.3675e+05,9.88,301.78,-177,1.1
2.0811,0.587,7.3675e+05,10.577,302.05,-139,1
1.6167,0.493,7.3675e+05,10.53,303.84,-153,1.2
2.2356,0.228,7.3675e+05,10.53,296.78,-101,0.9
1.1534,-0.008,7.3675e+05,10.413,305.05,-70,2.2
1.7611,-0.256,7.3675e+05,10.162,303.56,-35,4
1.5177,-0.431,7.3675e+05,10.53,304.02,-37,4
1.9172,-0.503,7.3675e+05,10.248,303.14,-28,6.2
1.8717,-0.416,7.3675e+05,10.248,301.1,-28,5.9
1.763,-0.212,7.3675e+05,9.5377,304.43,-20,8.2
1.682,0.033,7.3675e+05,10.162,303.37,-18,8.3
0.84284,0.292,7.3675e+05,10.53,305,-22,10
0.98927,0.47,7.3675e+05,10.162,307.16,-32,6.8
1.1351,0.56,7.3675e+05,10.413,306.64,-40,7.6
2.2807,0.477,7.3675e+05,10.248,301.57,-49,8.6
2.674,0.2,7.3675e+05,9.88,298.97,-53,8.4
2.3275,-0.068,7.3675e+05,10.162,302.2,-56,6.9
2.6013,-0.302,7.3675e+05,9.88,299.08,-83,9.8
1.5268,-0.543,7.3675e+05,10.162,305.36,-151,10.2
1.1314,-0.705,7.3675e+05,10.162,305.93,-165,8.3
1.984,-0.718,7.3675e+05,7.14,245.7,-164,8.8
1.3018,-0.51,7.3675e+05,10.248,304.73,-148,9.7
0.88552,-0.211,7.3675e+05,10.162,306.11,-164,8.8
1.475,0.087,7.3675e+05,6.404,223.95,-163,8.1
1.6428,0.33,7.3675e+05,4.35,239.25,-162,9.4
1.7285,0.494,7.3675e+05,4.76,248.97,-151,9.8
1.6953,0.495,7.3675e+05,4.55,245.34,-156,8.8
1.3363,0.289,7.3675e+05,9.88,305.39,-156,6.7
1.7393,0.046,7.3675e+05,7.5703,242.62,-163,6.5
1.467,-0.193,7.3675e+05,7.036,237.8,-143,3.7
1.2828,-0.426,7.3675e+05,9.09,304.26,-158,3.8
0.99868,-0.621,7.3675e+05,9.09,307.35,160,1.1
0.86269,-0.68,7.3675e+05,9.09,307.88,-72,2.7
0.7065,-0.545,7.3675e+05,9.09,309.3,-57,3.2
0.92738,-0.283,7.3675e+05,9.09,306.75,-26,3.7
0.63159,-0.027,7.3675e+05,9.09,309.74,-38,3.1
0.95521,0.211,7.3675e+05,9.09,304.83,-50,2.9
0.97427,0.378,7.3675e+05,9.09,304.27,-65,2.7
0.98102,0.375,7.3675e+05,9.09,303.72,-95,4.9
0.58278,0.208,7.3675e+05,9.09,310.04,-70,2.6
1.0033,-0.041,7.3675e+05,9.09,303.46,-144,3.6
0.95348,-0.275,7.3675e+05,9.09,306.06,-169,4.1
0.79626,-0.534,7.3675e+05,9.09,308.11,168,2.6
0.91671,-0.734,7.3675e+05,9.09,306.31,164,2.6
0.87116,-0.784,7.3675e+05,8.6593,307.93,161,3.8
0.85541,-0.685,7.3675e+05,8.6593,307.9,118,3.2
0.73,-0.44,7.3675e+05,8.7607,310,119,3.2
0.52546,-0.156,7.3675e+05,9.4323,311.12,108,3.9
0.63977,0.138,7.3675e+05,8.7607,309.8,119,3.2
0.73332,0.361,7.3675e+05,8.6593,309.36,158,3.3
0.65687,0.46,7.3675e+05,8.6593,310.49,125,5.4
0.73781,0.417,7.3675e+05,8.33,309.93,99,5.6
0.86515,0.181,7.3675e+05,8.33,308.48,57,6.5
0.732,-0.075,7.3675e+05,8.33,311.63,72,3.6
0.80515,-0.365,7.3675e+05,8.33,311.86,101,3.3
0.95947,-0.646,7.3675e+05,8.33,310.35,69,1.9
0.98087,-0.83,7.3675e+05,8.33,310.44,138,3.7
1.1234,-0.817,7.3675e+05,8.0527,308.77,131,6.5
1.0941,-0.576,7.3675e+05,7.69,308.58,146,4.8
1.0189,-0.274,7.3675e+05,8.33,307.81,154,4.1
0.99452,0.04,7.3675e+05,7.9673,308.48,143,4.7
1.0278,0.227,7.3675e+05,7.69,308.43,134,4
0.96205,0.328,7.3675e+05,6.5903,317.13,160,2.8
1.0206,0.307,7.3675e+05,8.33,307.39,10,5.4
1.0018,0.12,7.3675e+05,4.76,315.44,14,6.7
1.0869,-0.092,7.3675e+05,7.69,311.64,16,5.4
1.2678,-0.364,7.3675e+05,6.1657,305.98,31,5.9
1.3635,-0.586,7.3675e+05,5,311.52,1,2.3
1.4256,-0.81,7.3675e+05,5.1127,302.09,19,2.1
1.423,-0.895,7.3675e+05,5.26,308.38,-121,1.3
1.4934,-0.761,7.3675e+05,5.26,300.44,-152,0.5
1.4931,-0.488,7.3675e+05,5.26,296.56,-112,3.1
1.4244,-0.138,7.3675e+05,5.26,291.87,83,3.6
1.3454,0.145,7.3675e+05,5.26,295.52,78,4.1
1.3738,0.337,7.3675e+05,5.43,292.52,43,5.9
1.4013,0.392,7.3675e+05,5.56,300.8,43,5.6
1.4336,0.219,7.3675e+05,6.0897,302.31,0,5.8
1.3699,-0.024,7.3675e+05,6.0897,291.86,-9,4.9
1.3452,-0.276,7.3675e+05,6.25,299.46,-4,5.9
1.4307,-0.583,7.3675e+05,5.88,304.92,3,7
1.5022,-0.808,7.3675e+05,5.88,299.92,-8,8.1
1.4811,-0.925,7.3675e+05,5.88,300.68,-17,7.3
1.5648,-0.803,7.3675e+05,5.6987,294.15,-38,4.8
1.5579,-0.529,7.3675e+05,6.0897,291.61,-40,4.3
1.5971,-0.267,7.3675e+05,6.0403,292.51,-27,3.9
1.5497,0.001,7.3676e+05,5.6987,285.98,-11,4.2
1.5487,0.199,7.3676e+05,6.0403,284.8,-13,5.1
1.5188,0.291,7.3676e+05,6.0403,283.28,-17,5.5
1.5658,0.223,7.3676e+05,6.488,281.04,-19,5.3
1.4984,0.012,7.3676e+05,5.88,285.43,-21,5.3
1.5071,-0.205,7.3676e+05,6.432,283.36,-22,5.3
1.3818,-0.479,7.3676e+05,6.25,280.21,-32,5.1
1.3642,-0.737,7.3676e+05,6.0897,282.8,-21,5
1.4811,-0.894,7.3676e+05,6.0403,276.13,-17,6.6
1.5902,-0.862,7.3676e+05,6.25,279.82,-15,7.4
1.6127,-0.658,7.3676e+05,6.25,279.09,-19,7.1
1.6584,-0.389,7.3676e+05,5.6987,286.04,-19,6.6
1.7663,-0.078,7.3676e+05,6.0897,286.45,-24,7.1
1.7525,0.149,7.3676e+05,6.0897,284.74,-23,6.1
1.7114,0.287,7.3676e+05,6.25,282.26,-22,6.5
1.7951,0.308,7.3676e+05,5.88,278.14,-22,8.1
1.8335,0.165,7.3676e+05,6.25,281.62,-19,8.6
1.9321,-0.075,7.3676e+05,6.25,273.61,-21,8.9
1.9895,-0.343,7.3676e+05,6.25,272.75,-23,8.3
2.0328,-0.653,7.3676e+05,6.432,266.81,-20,9.1
2.1042,-0.886,7.3676e+05,6.25,264.96,-32,5.8
2.1111,-0.898,7.3676e+05,6.25,266.16,-31,7.3
2.1412,-0.719,7.3676e+05,6.25,265.32,-23,8.3
2.2447,-0.462,7.3676e+05,6.67,271.17,-21,9
2.1954,-0.164,7.3676e+05,6.432,266.31,-26,8.2
2.3644,0.083,7.3676e+05,6.488,264.76,-29,7.5
2.0002,0.272,7.3676e+05,6.0897,259.2,-33,6.2
2.147,0.332,7.3676e+05,6.25,261.72,-22,7.9
2.3141,0.314,7.3676e+05,6.579,265.18,-27,8
2.3892,0.07,7.3676e+05,6.67,264.51,-30,9.4
2.6653,-0.161,7.3676e+05,6.8737,264.27,-33,7.9
2.8249,-0.411,7.3676e+05,6.9363,264.3,-84,9.5
2.8443,-0.677,7.3676e+05,7.4517,267.04,-57,7.5
2.9926,-0.836,7.3676e+05,7.14,258.67,-45,5.6
2.9134,-0.862,7.3676e+05,7.14,258.45,-57,6.1
2.8859,-0.637,7.3676e+05,7.14,260.11,-70,10
2.7044,-0.395,7.3676e+05,7.14,262.03,-78,7.9
2.4806,-0.118,7.3676e+05,7.14,259.99,-125,10.6
2.261,0.082,7.3676e+05,7.4517,263.71,-160,12.6
2.1599,0.151,7.3676e+05,7.4517,266.71,-148,10.5
2.2917,0.074,7.3676e+05,7.4517,263.15,-152,9.1
1.9912,-0.084,7.3676e+05,7.14,266.35,-145,8
1.9299,-0.245,7.3676e+05,7.14,264.72,-148,6.1
1.6697,-0.521,7.3676e+05,7.14,258.25,-147,6.4
1.55,-0.752,7.3676e+05,7.4517,259.5,-141,4.8
1.4154,-0.967,7.3676e+05,7.14,263.05,-143,5.5
1.3549,-0.952,7.3676e+05,7.3783,258.76,-135,6.1
1.2901,-0.804,7.3676e+05,7.14,261.22,-133,4.7
0.45611,-0.48,7.3676e+05,5.2757,204.98,-128,5.9
0.51564,-0.2,7.3676e+05,5.157,204.11,-153,6.7
0.89372,0.053,7.3676e+05,5.5867,217.14,-170,3.6
0.93393,0.238,7.3676e+05,3.85,214.94,-170,4.4
0.80222,0.273,7.3676e+05,4.8453,210.51,-170,4.1
0.89703,0.209,7.3676e+05,6.67,282.07,-159,3.3
0.83211,-0.033,7.3676e+05,6.8737,285.1,-158,4.1
0.81865,-0.278,7.3676e+05,6.25,294.05,-167,5.2
0.78073,-0.535,7.3676e+05,3.23,207.02,-161,4.9
0.89783,-0.791,7.3676e+05,3.3547,216.54,-158,7.8
1.1141,-0.923,7.3676e+05,3.9663,237.27,-166,8.8
1.2523,-0.883,7.3676e+05,4.4633,247.66,-177,6
1.2583,-0.597,7.3676e+05,4.76,266.36,-175,4.9
1.1476,-0.309,7.3676e+05,4.76,273.07,176,4.3
0.95059,-0.073,7.3676e+05,4.17,280.21,-171,4.4
0.29412,0.114,7.3676e+05,6.958,322.02,-147,3.6
0.79201,0.176,7.3676e+05,9.09,303.58,-102,3.6
0.75693,0.176,7.3676e+05,9.09,303.8,-125,2.8
0.57257,-0.039,7.3676e+05,8.6593,308.6,-51,5.3
0.71058,-0.267,7.3676e+05,9.09,300.48,-45,5.5
0.73018,-0.535,7.3676e+05,8.6593,305.77,-38,5.7
0.99833,-0.777,7.3676e+05,9.09,298.82,-54,4.1
1.0786,-0.924,7.3676e+05,8.6593,299.4,-73,6
1.1087,-0.954,7.3676e+05,8.33,305.26,-147,9.6
1.1919,-0.776,7.3676e+05,6.0357,229.21,-158,10.2
1.4097,-0.529,7.3676e+05,4.641,209.05,-160,8.7
1.6188,-0.315,7.3676e+05,5.0433,237.89,-174,8.6
1.6536,-0.08,7.3676e+05,5.1473,252.23,-173,8.7
1.7199,0.093,7.3676e+05,5,261.14,-172,10.1
1.8197,0.179,7.3676e+05,5.1127,289.02,-173,10.1
1.874,0.153,7.3676e+05,5.56,285.69,-178,8.9
1.771,-0.068,7.3676e+05,5.43,290.02,-174,8.6
1.6396,-0.358,7.3676e+05,5.26,292.58,-178,10
1.4838,-0.611,7.3676e+05,5.1127,298.14,177,9.5
1.4915,-0.821,7.3676e+05,4.864,299.01,177,8.6
1.6415,-0.863,7.3676e+05,5.2133,304.14,-179,9.5
1.8181,-0.82,7.3676e+05,5.26,300.85,178,8.8
1.7758,-0.639,7.3676e+05,5.26,304.15,170,9.2
1.7098,-0.432,7.3676e+05,5.43,306.96,162,7.4
1.1816,-0.201,7.3676e+05,7.1297,318.66,171,6.7
1.0448,-0.001,7.3676e+05,9.09,314.81,160,4.9
0.81972,0.089,7.3676e+05,8.33,316.96,143,4.7
0.88298,0.09,7.3676e+05,9.09,314.63,137,4.9
0.75373,-0.14,7.3676e+05,9.09,314.66,130,2.9
0.69162,-0.378,7.3676e+05,9.4323,312.16,102,1.8
0.67613,-0.605,7.3676e+05,9.09,314.47,18,2.1
0.69609,-0.807,7.3676e+05,9.4323,313.86,38,2
0.687,-0.896,7.3676e+05,9.5377,313.62,39,1.6
0.57956,-0.826,7.3676e+05,9.09,313.34,26,1
0.58391,-0.669,7.3676e+05,9.4323,312.71,-5,1.4
0.74808,-0.467,7.3676e+05,10.859,311.57,-14,0.8
0.69384,-0.182,7.3676e+05,10.248,312.08,15,0.9
0.62629,0.052,7.3676e+05,9.88,311.77,9,0.7
0.69464,0.198,7.3676e+05,10.577,311.74,-46,2.2
0.56654,0.237,7.3676e+05,9.5377,313.73,-77,1.9
0.57563,0.121,7.3676e+05,10.162,311.33,-122,4
0.54202,-0.136,7.3676e+05,9.88,313.03,-168,5.4
0.52108,-0.367,7.3676e+05,9.5377,313.01,-164,5.4
0.47016,-0.598,7.3676e+05,9.88,310.62,-175,6.3
0.52919,-0.799,7.3676e+05,9.09,314.7,164,6.2
0.63521,-0.876,7.3676e+05,9.5377,313.06,165,8.1
0.74765,-0.823,7.3676e+05,9.5377,313.3,162,8.2
1.1527,-0.669,7.3676e+05,4.272,291.89,163,9.7
1.2948,-0.446,7.3676e+05,4.5823,297.02,162,10.3
1.468,-0.197,7.3676e+05,5,300.57,148,9.8
1.463,-0.009,7.3676e+05,5.26,307.36,139,8.3
1.424,0.071,7.3676e+05,5.1473,312.94,140,7.7
1.3503,0.002,7.3676e+05,5.56,320.1,134,7.3
1.1844,-0.198,7.3676e+05,5.1473,324.15,131,7.1
1.1161,-0.372,7.3676e+05,5.2427,326.51,134,7.7
1.0401,-0.552,7.3676e+05,5.56,326.82,138,6.6
0.9013,-0.727,7.3676e+05,9.09,314.81,143,5.8
0.86419,-0.836,7.3676e+05,9.5377,312.38,125,5.8
