Times,X MHW,Y MHW,MHW Ix,X Crest,Y Crest,Crest Ix,X Toe,Y Toe,Toe Ix,X Heel,Y Heel,Heel Ix,Dune Elevation,Dune Width,Aspect Ratio,Dune Volume,Beach Width,Beach Volume,Overwash Volume,Beach Slope,TWL,Fence Height
1351,,,,,,,,,,,,,,,,,,,,,0.18007234895980978,
1352,,,,,,,,,,,,,,,,,,,,,0.39346164870439027,
1353,,,,,,,,,,,,,,,,,,,,,0.5517678790179171,
1354,,,,,,,,,,,,,,,,,,,,,0.6213491272793958,
1355,,,,,,,,,,,,,,,,,,,,,0.4869999885559082,
1356,,,,,,,,,,,,,,,,,,,,,0.2776803214007208,
1357,,,,,,,,,,,,,,,,,,,,,-0.03099999949336052,
1358,,,,,,,,,,,,,,,,,,,,,-0.28299999237060547,
1359,,,,,,,,,,,,,,,,,,,,,-0.4909999966621399,
1360,,,,,,,,,,,,,,,,,,,,,-0.6259999871253967,
1361,,,,,,,,,,,,,,,,,,,,,-0.6079999804496765,
1362,,,,,,,,,,,,,,,,,,,,,-0.3789866992218054,
1363,,,,,,,,,,,,,,,,,,,,,-0.16599999368190765,
1364,,,,,,,,,,,,,,,,,,,,,0.07699999958276749,
1365,,,,,,,,,,,,,,,,,,,,,0.3443867976743326,
1366,,,,,,,,,,,,,,,,,,,,,0.5303118381428856,
1367,,,,,,,,,,,,,,,,,,,,,0.47665471281610017,
1368,,,,,,,,,,,,,,,,,,,,,0.20100000500679016,
1369,,,,,,,,,,,,,,,,,,,,,0.08748794817626561,
1370,,,,,,,,,,,,,,,,,,,,,-0.10564846971077294,
1371,,,,,,,,,,,,,,,,,,,,,-0.12268133564563125,
1372,,,,,,,,,,,,,,,,,,,,,-0.2118876820260342,
1373,,,,,,,,,,,,,,,,,,,,,-0.1603082323070894,
1374,,,,,,,,,,,,,,,,,,,,,0.18397082382087043,
1375,,,,,,,,,,,,,,,,,,,,,0.8475964583974543,
1376,,,,,,,,,,,,,,,,,,,,,0.9775669038378134,
1377,,,,,,,,,,,,,,,,,,,,,1.0998687943048941,
1378,,,,,,,,,,,,,,,,,,,,,1.1114094847075804,
1379,,,,,,,,,,,,,,,,,,,,,1.2994514207020251,
1380,,,,,,,,,,,,,,,,,,,,,1.3544889691739868,
1381,,,,,,,,,,,,,,,,,,,,,1.3640445059830306,
1382,,,,,,,,,,,,,,,,,,,,,1.3865498009666724,
1383,,,,,,,,,,,,,,,,,,,,,1.3697266208517855,
1384,,,,,,,,,,,,,,,,,,,,,1.0192601009680469,
1385,,,,,,,,,,,,,,,,,,,,,0.7625705649219646,
1386,,,,,,,,,,,,,,,,,,,,,0.7247849937521932,
1387,,,,,,,,,,,,,,,,,,,,,1.1161969612815021,
1388,,,,,,,,,,,,,,,,,,,,,1.3688711817244967,
1389,,,,,,,,,,,,,,,,,,,,,1.3068062823841322,
1390,,,,,,,,,,,,,,,,,,,,,1.4231173318124493,
1391,,,,,,,,,,,,,,,,,,,,,1.3953792664366476,
1392,,,,,,,,,,,,,,,,,,,,,1.4026536717206366,
1393,,,,,,,,,,,,,,,,,,,,,1.4179897121151237,
1394,,,,,,,,,,,,,,,,,,,,,1.1198281977351514,
1395,,,,,,,,,,,,,,,,,,,,,0.8654611129963472,
1396,,,,,,,,,,,,,,,,,,,,,0.4494565574772105,
1397,,,,,,,,,,,,,,,,,,,,,0.41993661771686114,
1398,,,,,,,,,,,,,,,,,,,,,0.3636936726894992,
1399,,,,,,,,,,,,,,,,,,,,,0.5410383408338262,
1400,,,,,,,,,,,,,,,,,,,,,0.6869780027977358,
1401,,,,,,,,,,,,,,,,,,,,,1.0897210380966935,
1402,,,,,,,,,,,,,,,,,,,,,1.3642482379447864,
1403,,,,,,,,,,,,,,,,,,,,,1.40984636939701,
1404,,,,,,,,,,,,,,,,,,,,,1.4099937805391256,
1405,,,,,,,,,,,,,,,,,,,,,1.392128056095929,
1406,,,,,,,,,,,,,,,,,,,,,1.1992300569080616,
1407,,,,,,,,,,,,,,,,,,,,,1.1945210175391228,
1408,,,,,,,,,,,,,,,,,,,,,0.9387726361594115,
1409,,,,,,,,,,,,,,,,,,,,,0.6486126639172455,
1410,,,,,,,,,,,,,,,,,,,,,0.5361550932624868,
1411,,,,,,,,,,,,,,,,,,,,,0.47853262561674215,
1412,,,,,,,,,,,,,,,,,,,,,0.6408347093163298,
1413,,,,,,,,,,,,,,,,,,,,,0.9767857241901786,
1414,,,,,,,,,,,,,,,,,,,,,1.1958853009031205,
1415,,,,,,,,,,,,,,,,,,,,,1.1992591365246632,
1416,,,,,,,,,,,,,,,,,,,,,1.3836398498582672,
1417,,,,,,,,,,,,,,,,,,,,,1.3285456356686394,
1418,,,,,,,,,,,,,,,,,,,,,1.1262910603936962,
1419,,,,,,,,,,,,,,,,,,,,,1.0881991868996452,
1420,,,,,,,,,,,,,,,,,,,,,0.7081759384362625,
1421,,,,,,,,,,,,,,,,,,,,,0.6455778304420897,
1422,,,,,,,,,,,,,,,,,,,,,0.357408092897253,
1423,,,,,,,,,,,,,,,,,,,,,0.5154093866483866,
1424,,,,,,,,,,,,,,,,,,,,,0.4543562696242156,
1425,,,,,,,,,,,,,,,,,,,,,0.9325085881645407,
1426,,,,,,,,,,,,,,,,,,,,,1.1721025761852113,
1427,,,,,,,,,,,,,,,,,,,,,1.20573311474317,
1428,,,,,,,,,,,,,,,,,,,,,1.4025570498866007,
1429,,,,,,,,,,,,,,,,,,,,,1.3041975635411054,
1430,,,,,,,,,,,,,,,,,,,,,1.2156243528552737,
1431,,,,,,,,,,,,,,,,,,,,,1.201455182109077,
1432,,,,,,,,,,,,,,,,,,,,,1.1968243781045387,
1433,,,,,,,,,,,,,,,,,,,,,0.9602911024585349,
1434,,,,,,,,,,,,,,,,,,,,,0.5701417134895131,
1435,,,,,,,,,,,,,,,,,,,,,-0.527999997138977,
1436,,,,,,,,,,,,,,,,,,,,,-0.46700000762939453,
1437,,,,,,,,,,,,,,,,,,,,,0.5798258818474524,
1438,,,,,,,,,,,,,,,,,,,,,0.029999999329447746,
1439,,,,,,,,,,,,,,,,,,,,,0.935269152790559,
1440,,,,,,,,,,,,,,,,,,,,,1.1378872884479234,
1441,,,,,,,,,,,,,,,,,,,,,1.1611602302043558,
1442,,,,,,,,,,,,,,,,,,,,,1.1944673329973117,
1443,,,,,,,,,,,,,,,,,,,,,0.9624861610118948,
1444,,,,,,,,,,,,,,,,,,,,,-0.009999999776482582,
1445,,,,,,,,,,,,,,,,,,,,,0.303505890224638,
1446,,,,,,,,,,,,,,,,,,,,,0.06832231563277302,
1447,,,,,,,,,,,,,,,,,,,,,0.08794868124844836,
1448,,,,,,,,,,,,,,,,,,,,,-0.05248031542004237,
1449,,,,,,,,,,,,,,,,,,,,,-0.2540000081062317,
1450,,,,,,,,,,,,,,,,,,,,,0.2247172819523849,
1451,,,,,,,,,,,,,,,,,,,,,1.0569662581805594,
1452,,,,,,,,,,,,,,,,,,,,,1.0270136789199578,
1453,,,,,,,,,,,,,,,,,,,,,0.9629165235883658,
1454,,,,,,,,,,,,,,,,,,,,,0.8349999785423279,
1455,,,,,,,,,,,,,,,,,,,,,0.5960000157356262,
1456,,,,,,,,,,,,,,,,,,,,,0.3019999861717224,
1457,,,,,,,,,,,,,,,,,,,,,0.014000000432133675,
1458,,,,,,,,,,,,,,,,,,,,,0.0987201256214141,
1459,,,,,,,,,,,,,,,,,,,,,-0.09270298911949587,
1460,,,,,,,,,,,,,,,,,,,,,-0.26946411293067013,
1461,,,,,,,,,,,,,,,,,,,,,-0.2225549480333074,
1462,,,,,,,,,,,,,,,,,,,,,0.003720169410330236,
1463,,,,,,,,,,,,,,,,,,,,,0.193834136702629,
1464,,,,,,,,,,,,,,,,,,,,,0.6380040869119364,
1465,,,,,,,,,,,,,,,,,,,,,1.0358980521248196,
1466,,,,,,,,,,,,,,,,,,,,,1.0465041236091674,
1467,,,,,,,,,,,,,,,,,,,,,0.8369425550348913,
1468,,,,,,,,,,,,,,,,,,,,,0.7009373935858243,
1469,,,,,,,,,,,,,,,,,,,,,0.5606032576830764,
1470,,,,,,,,,,,,,,,,,,,,,0.29713220579925576,
1471,,,,,,,,,,,,,,,,,,,,,-0.00029277984289502045,
1472,,,,,,,,,,,,,,,,,,,,,-0.13279167113008453,
1473,,,,,,,,,,,,,,,,,,,,,-0.10974025953203137,
1474,,,,,,,,,,,,,,,,,,,,,0.20602701923744304,
1475,,,,,,,,,,,,,,,,,,,,,0.5098279095407042,
1476,,,,,,,,,,,,,,,,,,,,,0.7656843385533298,
1477,,,,,,,,,,,,,,,,,,,,,1.0228277597199984,
1478,,,,,,,,,,,,,,,,,,,,,0.8119999766349792,
1479,,,,,,,,,,,,,,,,,,,,,0.7929999828338623,
1480,,,,,,,,,,,,,,,,,,,,,0.5740000009536743,
1481,,,,,,,,,,,,,,,,,,,,,0.3109999895095825,
1482,,,,,,,,,,,,,,,,,,,,,-0.02800000086426735,
1483,,,,,,,,,,,,,,,,,,,,,-0.2669999897480011,
1484,,,,,,,,,,,,,,,,,,,,,-0.44699999690055847,
1485,,,,,,,,,,,,,,,,,,,,,-0.5149999856948853,
1486,,,,,,,,,,,,,,,,,,,,,-0.43799999356269836,
1487,,,,,,,,,,,,,,,,,,,,,-0.22699999809265137,
1488,,,,,,,,,,,,,,,,,,,,,0.5134383893345991,
1489,,,,,,,,,,,,,,,,,,,,,0.7433239397742771,
1490,,,,,,,,,,,,,,,,,,,,,1.0037103247298684,
1491,,,,,,,,,,,,,,,,,,,,,1.0602451518041482,
1492,,,,,,,,,,,,,,,,,,,,,0.45500001311302185,
1493,,,,,,,,,,,,,,,,,,,,,0.5263491877957801,
1494,,,,,,,,,,,,,,,,,,,,,0.6750845362009055,
1495,,,,,,,,,,,,,,,,,,,,,0.728461489034939,
1496,,,,,,,,,,,,,,,,,,,,,0.874075489806866,
1497,,,,,,,,,,,,,,,,,,,,,0.816018008685254,
1498,,,,,,,,,,,,,,,,,,,,,1.1948812574601788,
1499,,,,,,,,,,,,,,,,,,,,,1.208130158928519,
1500,,,,,,,,,,,,,,,,,,,,,1.400887713661451,
1501,,,,,,,,,,,,,,,,,,,,,1.3874995473378182,
1502,,,,,,,,,,,,,,,,,,,,,1.4954991187467652,
1503,,,,,,,,,,,,,,,,,,,,,1.6183099573356765,
1504,,,,,,,,,,,,,,,,,,,,,1.7959190644756189,
1505,,,,,,,,,,,,,,,,,,,,,1.8750798890324845,
1506,,,,,,,,,,,,,,,,,,,,,1.8939790050265273,
1507,,,,,,,,,,,,,,,,,,,,,1.7517283299643032,
1508,,,,,,,,,,,,,,,,,,,,,1.5814075668481546,
1509,,,,,,,,,,,,,,,,,,,,,1.2951186161119252,
1510,,,,,,,,,,,,,,,,,,,,,1.1786763057528928,
1511,,,,,,,,,,,,,,,,,,,,,1.1536742059764116,
1512,,,,,,,,,,,,,,,,,,,,,1.2201903419051214,
1513,,,,,,,,,,,,,,,,,,,,,1.4935174017094013,
1514,,,,,,,,,,,,,,,,,,,,,1.5943175324496643,
1515,,,,,,,,,,,,,,,,,,,,,1.579701434925595,
1516,,,,,,,,,,,,,,,,,,,,,1.4981121307262912,
1517,,,,,,,,,,,,,,,,,,,,,1.4425403430382986,
1518,,,,,,,,,,,,,,,,,,,,,1.3907345569163576,
1519,,,,,,,,,,,,,,,,,,,,,1.4162525752610073,
1520,,,,,,,,,,,,,,,,,,,,,1.414623175585587,
1521,,,,,,,,,,,,,,,,,,,,,1.2128278537401385,
1522,,,,,,,,,,,,,,,,,,,,,1.1052560027829939,
1523,,,,,,,,,,,,,,,,,,,,,1.2234113205543033,
1524,,,,,,,,,,,,,,,,,,,,,1.2314423523531055,
1525,,,,,,,,,,,,,,,,,,,,,1.405787390584443,
1526,,,,,,,,,,,,,,,,,,,,,1.4084481732122416,
1527,,,,,,,,,,,,,,,,,,,,,1.4155394406097572,
1528,,,,,,,,,,,,,,,,,,,,,1.4437705743505782,
1529,,,,,,,,,,,,,,,,,,,,,1.488883011965078,
1530,,,,,,,,,,,,,,,,,,,,,1.5091612726422923,
1531,,,,,,,,,,,,,,,,,,,,,1.5134094156078883,
1532,,,,,,,,,,,,,,,,,,,,,1.4016533790963281,
1533,,,,,,,,,,,,,,,,,,,,,1.3212685194422318,
1534,,,,,,,,,,,,,,,,,,,,,0.9444913267009566,
1535,,,,,,,,,,,,,,,,,,,,,0.841740855588533,
1536,,,,,,,,,,,,,,,,,,,,,1.0165535506981023,
1537,,,,,,,,,,,,,,,,,,,,,0.8979328334962674,
1538,,,,,,,,,,,,,,,,,,,,,1.177210058963569,
1539,,,,,,,,,,,,,,,,,,,,,1.2036778569744861,
1540,,,,,,,,,,,,,,,,,,,,,1.2450928505126533,
1541,,,,,,,,,,,,,,,,,,,,,1.2396244821462399,
1542,,,,,,,,,,,,,,,,,,,,,1.0087171715046472,
1543,,,,,,,,,,,,,,,,,,,,,0.9743363849820526,
1544,,,,,,,,,,,,,,,,,,,,,0.5850659547372788,
1545,,,,,,,,,,,,,,,,,,,,,0.6723893981408573,
1546,,,,,,,,,,,,,,,,,,,,,-0.6890000104904175,
1547,,,,,,,,,,,,,,,,,,,,,-0.5830000042915344,
1548,,,,,,,,,,,,,,,,,,,,,0.3616564543908399,
1549,,,,,,,,,,,,,,,,,,,,,-0.1770000010728836,
1550,,,,,,,,,,,,,,,,,,,,,0.07900000363588333,
1551,,,,,,,,,,,,,,,,,,,,,0.2029999941587448,
1552,,,,,,,,,,,,,,,,,,,,,0.882784513483586,
1553,,,,,,,,,,,,,,,,,,,,,0.9722204800396471,
1554,,,,,,,,,,,,,,,,,,,,,0.9787605432835905,
1555,,,,,,,,,,,,,,,,,,,,,0.97389065643024,
1556,,,,,,,,,,,,,,,,,,,,,0.8726326900625192,
1557,,,,,,,,,,,,,,,,,,,,,-0.26600000262260437,
1558,,,,,,,,,,,,,,,,,,,,,-0.4390000104904175,
1559,,,,,,,,,,,,,,,,,,,,,-0.6190000176429749,
1560,,,,,,,,,,,,,,,,,,,,,-0.5720000267028809,
1561,,,,,,,,,,,,,,,,,,,,,0.48021786616496165,
1562,,,,,,,,,,,,,,,,,,,,,-0.23399999737739563,
1563,,,,,,,,,,,,,,,,,,,,,-0.05299999937415123,
1564,,,,,,,,,,,,,,,,,,,,,0.2029999941587448,
1565,,,,,,,,,,,,,,,,,,,,,0.35899999737739563,
1566,,,,,,,,,,,,,,,,,,,,,0.9501669224137381,
1567,,,,,,,,,,,,,,,,,,,,,1.3388482364000485,
1568,,,,,,,,,,,,,,,,,,,,,1.1490781624281978,
1569,,,,,,,,,,,,,,,,,,,,,0.7946596363964501,
1570,,,,,,,,,,,,,,,,,,,,,-0.3140000104904175,
1571,,,,,,,,,,,,,,,,,,,,,-0.37599998712539673,
1572,,,,,,,,,,,,,,,,,,,,,-0.4180000126361847,
1573,,,,,,,,,,,,,,,,,,,,,-0.3199999928474426,
1574,,,,,,,,,,,,,,,,,,,,,-0.1469999998807907,
1575,,,,,,,,,,,,,,,,,,,,,0.026000000536441803,
1576,,,,,,,,,,,,,,,,,,,,,0.26899999380111694,
1577,,,,,,,,,,,,,,,,,,,,,0.4320000112056732,
1578,,,,,,,,,,,,,,,,,,,,,0.46799999475479126,
1579,,,,,,,,,,,,,,,,,,,,,0.3449999988079071,
1580,,,,,,,,,,,,,,,,,,,,,1.00087381886566,
1581,,,,,,,,,,,,,,,,,,,,,0.9547382101446237,
1582,,,,,,,,,,,,,,,,,,,,,0.7867611835724698,
1583,,,,,,,,,,,,,,,,,,,,,-0.3230000138282776,
1584,,,,,,,,,,,,,,,,,,,,,0.6323205357620457,
1585,,,,,,,,,,,,,,,,,,,,,-0.40400001406669617,
1586,,,,,,,,,,,,,,,,,,,,,0.44218454856904643,
1587,,,,,,,,,,,,,,,,,,,,,0.48979207509059075,
1588,,,,,,,,,,,,,,,,,,,,,0.7899435497050072,
1589,,,,,,,,,,,,,,,,,,,,,0.9118120374087608,
1590,,,,,,,,,,,,,,,,,,,,,0.9906436804798321,
1591,,,,,,,,,,,,,,,,,,,,,0.4309999942779541,
1592,,,,,,,,,,,,,,,,,,,,,0.930370711985091,
1593,,,,,,,,,,,,,,,,,,,,,0.10499999672174454,
1594,,,,,,,,,,,,,,,,,,,,,0.8902683304272363,
1595,,,,,,,,,,,,,,,,,,,,,0.35232055022022063,
1596,,,,,,,,,,,,,,,,,,,,,0.3245054923799681,
1597,,,,,,,,,,,,,,,,,,,,,-0.32899999618530273,
1598,,,,,,,,,,,,,,,,,,,,,0.2705519110089545,
1599,,,,,,,,,,,,,,,,,,,,,0.3891813900612178,
1600,,,,,,,,,,,,,,,,,,,,,0.43896408920109603,
1601,,,,,,,,,,,,,,,,,,,,,0.5622694999376261,
1602,,,,,,,,,,,,,,,,,,,,,0.7594655914491384,
1603,,,,,,,,,,,,,,,,,,,,,0.6645991377458377,
1604,,,,,,,,,,,,,,,,,,,,,0.3463768346335942,
1605,,,,,,,,,,,,,,,,,,,,,0.44577314618820635,
1606,,,,,,,,,,,,,,,,,,,,,0.04306014255403441,
1607,,,,,,,,,,,,,,,,,,,,,-0.06998002667936436,
1608,,,,,,,,,,,,,,,,,,,,,0.3325882258555816,
1609,,,,,,,,,,,,,,,,,,,,,-0.073323857484131,
1610,,,,,,,,,,,,,,,,,,,,,0.3657144083890214,
1611,,,,,,,,,,,,,,,,,,,,,0.2969201849089801,
1612,,,,,,,,,,,,,,,,,,,,,0.733058802829227,
1613,,,,,,,,,,,,,,,,,,,,,0.9935196432469126,
1614,,,,,,,,,,,,,,,,,,,,,1.008890055202851,
1615,,,,,,,,,,,,,,,,,,,,,1.0090676734577906,
1616,,,,,,,,,,,,,,,,,,,,,1.007275019605551,
1617,,,,,,,,,,,,,,,,,,,,,1.0662289513797483,
1618,,,,,,,,,,,,,,,,,,,,,1.0078043378715371,
1619,,,,,,,,,,,,,,,,,,,,,1.0174545317547956,
1620,,,,,,,,,,,,,,,,,,,,,0.9406850138310764,
1621,,,,,,,,,,,,,,,,,,,,,0.8552165033199145,
1622,,,,,,,,,,,,,,,,,,,,,0.7888261172711164,
1623,,,,,,,,,,,,,,,,,,,,,0.9402030180574429,
1624,,,,,,,,,,,,,,,,,,,,,0.9380735178436643,
1625,,,,,,,,,,,,,,,,,,,,,1.0389038341074417,
1626,,,,,,,,,,,,,,,,,,,,,1.1311455336748024,
1627,,,,,,,,,,,,,,,,,,,,,1.111033461873774,
1628,,,,,,,,,,,,,,,,,,,,,1.2885947536784816,
1629,,,,,,,,,,,,,,,,,,,,,1.2074604404030285,
1630,,,,,,,,,,,,,,,,,,,,,1.2390413477946014,
1631,,,,,,,,,,,,,,,,,,,,,1.2714917425181478,
1632,,,,,,,,,,,,,,,,,,,,,1.1177062011051577,
1633,,,,,,,,,,,,,,,,,,,,,0.749933380607307,
1634,,,,,,,,,,,,,,,,,,,,,0.885001740457049,
1635,,,,,,,,,,,,,,,,,,,,,0.8802548088995645,
1636,,,,,,,,,,,,,,,,,,,,,0.7067364489505874,
1637,,,,,,,,,,,,,,,,,,,,,0.8542095865750018,
1638,,,,,,,,,,,,,,,,,,,,,1.1193356182685443,
1639,,,,,,,,,,,,,,,,,,,,,1.2953533902650192,
1640,,,,,,,,,,,,,,,,,,,,,0.9823060417185117,
1641,,,,,,,,,,,,,,,,,,,,,1.122546468036474,
1642,,,,,,,,,,,,,,,,,,,,,1.0945437915791996,
1643,,,,,,,,,,,,,,,,,,,,,0.17399999499320984,
1644,,,,,,,,,,,,,,,,,,,,,-0.02199999988079071,
1645,,,,,,,,,,,,,,,,,,,,,1.2396499967648165,
1646,,,,,,,,,,,,,,,,,,,,,-0.2619999945163727,
1647,,,,,,,,,,,,,,,,,,,,,1.00398061364976,
1648,,,,,,,,,,,,,,,,,,,,,1.0746823818991198,
1649,,,,,,,,,,,,,,,,,,,,,1.1215513065303462,
1650,,,,,,,,,,,,,,,,,,,,,0.8012154753135534,
1651,,,,,,,,,,,,,,,,,,,,,0.9225980605735514,
1652,,,,,,,,,,,,,,,,,,,,,1.0315088556894618,
1653,,,,,,,,,,,,,,,,,,,,,1.1636147861379955,
1654,,,,,,,,,,,,,,,,,,,,,0.20600000023841858,
1655,,,,,,,,,,,,,,,,,,,,,0.06800000369548798,
1656,,,,,,,,,,,,,,,,,,,,,1.1123539160384188,
1657,,,,,,,,,,,,,,,,,,,,,0.7331174458907125,
1658,,,,,,,,,,,,,,,,,,,,,0.45360830696035026,
1659,,,,,,,,,,,,,,,,,,,,,0.36890513882143916,
1660,,,,,,,,,,,,,,,,,,,,,-0.36000001430511475,
1661,,,,,,,,,,,,,,,,,,,,,0.31332531002568237,
1662,,,,,,,,,,,,,,,,,,,,,0.9757486926339591,
1663,,,,,,,,,,,,,,,,,,,,,0.834667888732575,
1664,,,,,,,,,,,,,,,,,,,,,1.1032273013750955,
1665,,,,,,,,,,,,,,,,,,,,,1.193500224881751,
1666,,,,,,,,,,,,,,,,,,,,,1.2998771051016604,
1667,,,,,,,,,,,,,,,,,,,,,1.2869438716536021,
1668,,,,,,,,,,,,,,,,,,,,,1.3040035697719938,
1669,,,,,,,,,,,,,,,,,,,,,-0.06800000369548798,
1670,,,,,,,,,,,,,,,,,,,,,1.2920383375177564,
1671,,,,,,,,,,,,,,,,,,,,,1.1100689080472608,
1672,,,,,,,,,,,,,,,,,,,,,0.27531919767752455,
1673,,,,,,,,,,,,,,,,,,,,,0.39561256298276254,
1674,,,,,,,,,,,,,,,,,,,,,0.9105655741868878,
1675,,,,,,,,,,,,,,,,,,,,,1.1192692670338324,
1676,,,,,,,,,,,,,,,,,,,,,1.251035085994591,
1677,,,,,,,,,,,,,,,,,,,,,0.9918938933365301,
1678,,,,,,,,,,,,,,,,,,,,,1.2869568852677966,
1679,,,,,,,,,,,,,,,,,,,,,0.9693986437950398,
1680,,,,,,,,,,,,,,,,,,,,,0.84908746733205,
1681,,,,,,,,,,,,,,,,,,,,,0.5982041501023144,
1682,,,,,,,,,,,,,,,,,,,,,0.4505783893545047,
1683,,,,,,,,,,,,,,,,,,,,,0.5125224386402731,
1684,,,,,,,,,,,,,,,,,,,,,0.4331756558128929,
1685,,,,,,,,,,,,,,,,,,,,,0.24474557211347409,
1686,,,,,,,,,,,,,,,,,,,,,0.5848650513210814,
1687,,,,,,,,,,,,,,,,,,,,,0.9465329012954116,
1688,,,,,,,,,,,,,,,,,,,,,1.1972077258103544,
1689,,,,,,,,,,,,,,,,,,,,,0.9652771970170245,
1690,,,,,,,,,,,,,,,,,,,,,0.7565181182388716,
1691,,,,,,,,,,,,,,,,,,,,,1.2097331546350596,
1692,,,,,,,,,,,,,,,,,,,,,0.4212729945452135,
1693,,,,,,,,,,,,,,,,,,,,,1.0916468314695251,
1694,,,,,,,,,,,,,,,,,,,,,0.7567069816285866,
1695,,,,,,,,,,,,,,,,,,,,,0.5696100312867981,
1696,,,,,,,,,,,,,,,,,,,,,0.5997309725262446,
1697,,,,,,,,,,,,,,,,,,,,,0.26917459591842213,
1698,,,,,,,,,,,,,,,,,,,,,0.6617802843035391,
1699,,,,,,,,,,,,,,,,,,,,,0.6260253003251783,
1700,,,,,,,,,,,,,,,,,,,,,-0.023000000044703484,
1701,,,,,,,,,,,,,,,,,,,,,0.14300000667572021,
1702,,,,,,,,,,,,,,,,,,,,,0.24500000476837158,
1703,,,,,,,,,,,,,,,,,,,,,0.20499999821186066,
1704,,,,,,,,,,,,,,,,,,,,,0.04899999871850014,
1705,,,,,,,,,,,,,,,,,,,,,-0.15800000727176666,
1706,,,,,,,,,,,,,,,,,,,,,-0.3610000014305115,
1707,,,,,,,,,,,,,,,,,,,,,-0.5230000019073486,
1708,,,,,,,,,,,,,,,,,,,,,-0.609000027179718,
1709,,,,,,,,,,,,,,,,,,,,,-0.5529999732971191,
1710,,,,,,,,,,,,,,,,,,,,,-0.3930000066757202,
1711,,,,,,,,,,,,,,,,,,,,,-0.18799999356269836,
1712,,,,,,,,,,,,,,,,,,,,,0.01899999938905239,
1713,,,,,,,,,,,,,,,,,,,,,0.2329999953508377,
1714,,,,,,,,,,,,,,,,,,,,,0.36000001430511475,
1715,,,,,,,,,,,,,,,,,,,,,0.4090000092983246,
1716,,,,,,,,,,,,,,,,,,,,,0.32499998807907104,
1717,,,,,,,,,,,,,,,,,,,,,1.2985274480405375,
1718,,,,,,,,,,,,,,,,,,,,,1.2333079837172585,
1719,,,,,,,,,,,,,,,,,,,,,0.2837839856317704,
1720,,,,,,,,,,,,,,,,,,,,,-0.453000009059906,
1721,,,,,,,,,,,,,,,,,,,,,0.2638735937028696,
1722,,,,,,,,,,,,,,,,,,,,,-0.47099998593330383,
1723,,,,,,,,,,,,,,,,,,,,,0.5512905620475382,
1724,,,,,,,,,,,,,,,,,,,,,0.6211902595054192,
1725,,,,,,,,,,,,,,,,,,,,,1.2996831424682456,
1726,,,,,,,,,,,,,,,,,,,,,1.3021244532810115,
1727,,,,,,,,,,,,,,,,,,,,,1.2994605586545904,
1728,,,,,,,,,,,,,,,,,,,,,1.3076182636144742,
1729,,,,,,,,,,,,,,,,,,,,,1.1615147577301987,
1730,,,,,,,,,,,,,,,,,,,,,0.9138686099798422,
1731,,,,,,,,,,,,,,,,,,,,,0.8883136227110476,
1732,,,,,,,,,,,,,,,,,,,,,0.37642922422522207,
1733,,,,,,,,,,,,,,,,,,,,,0.10411144620848296,
1734,,,,,,,,,,,,,,,,,,,,,0.20414748356468784,
1735,,,,,,,,,,,,,,,,,,,,,0.47744500410030283,
1736,,,,,,,,,,,,,,,,,,,,,0.6333401221391582,
1737,,,,,,,,,,,,,,,,,,,,,0.8721452780170361,
1738,,,,,,,,,,,,,,,,,,,,,1.0962791168220987,
1739,,,,,,,,,,,,,,,,,,,,,1.1823909114020525,
1740,,,,,,,,,,,,,,,,,,,,,1.1414986178946829,
1741,,,,,,,,,,,,,,,,,,,,,1.0705651923918222,
1742,,,,,,,,,,,,,,,,,,,,,0.9388282335600082,
1743,,,,,,,,,,,,,,,,,,,,,0.7241389319979261,
1744,,,,,,,,,,,,,,,,,,,,,0.47466537697848654,
1745,,,,,,,,,,,,,,,,,,,,,0.3530177396978719,
1746,,,,,,,,,,,,,,,,,,,,,0.18639974207247417,
1747,,,,,,,,,,,,,,,,,,,,,0.27471461150269916,
1748,,,,,,,,,,,,,,,,,,,,,0.4677376529990878,
1749,,,,,,,,,,,,,,,,,,,,,0.6800410532633001,
1750,,,,,,,,,,,,,,,,,,,,,1.2038304065437415,
1751,,,,,,,,,,,,,,,,,,,,,1.309796173026984,
1752,,,,,,,,,,,,,,,,,,,,,1.3047563854245163,
1753,,,,,,,,,,,,,,,,,,,,,0.5814747906965906,
1754,,,,,,,,,,,,,,,,,,,,,0.4449827722335593,
1755,,,,,,,,,,,,,,,,,,,,,0.2736012768802523,
1756,,,,,,,,,,,,,,,,,,,,,0.6786318453977807,
1757,,,,,,,,,,,,,,,,,,,,,0.40175879207751874,
1758,,,,,,,,,,,,,,,,,,,,,0.6154445419429115,
1759,,,,,,,,,,,,,,,,,,,,,-0.04764097758579125,
1760,,,,,,,,,,,,,,,,,,,,,0.29248275099963333,
1761,,,,,,,,,,,,,,,,,,,,,0.3166108747685292,
1762,,,,,,,,,,,,,,,,,,,,,0.4151525887783627,
1763,,,,,,,,,,,,,,,,,,,,,0.5578697927876093,
1764,,,,,,,,,,,,,,,,,,,,,1.3013355668513318,
1765,,,,,,,,,,,,,,,,,,,,,1.220392870732641,
1766,,,,,,,,,,,,,,,,,,,,,0.7811346373187211,
1767,,,,,,,,,,,,,,,,,,,,,0.9648915257391785,
1768,,,,,,,,,,,,,,,,,,,,,0.8250693219809707,
1769,,,,,,,,,,,,,,,,,,,,,0.5422677193938464,
